name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
冲锋车,https://movie.douban.com/subject/25811357/,6.6,20790000,刘浩良,刘浩良,吴镇宇/任达华/古巨基/谭耀文/郑浩南/思漩/姜皓文/纪焕博/庄洁梦/张豫玥/邵音音/高捷/罗永昌/麦兆辉/庄文强/胡耀辉,喜剧/犯罪,香港/中国大陆,汉语普通话/粤语/马来语/英语/闽南语,2015-04-03,104分钟
闯堂兔2疯狂马戏团,https://movie.douban.com/subject/25978333/,4.0,20770000,曾宪林,曾宪林,小连杀/叮当/郝祥海/王幸/王祺/朱蓉蓉,喜剧/动画/儿童/冒险,中国大陆,汉语普通话,2015-01-01,88分钟
谍·莲花,https://movie.douban.com/subject/26087446/,3.0,20460000,朱青阳,梁振华,鲁诺/潘阳/高丽雯/陈佩斯/朱时茂/陈月末/巴图/侯迪/李大海/朱青阳,剧情/悬疑,中国大陆,汉语普通话,2015-01-16,90分钟
再次出发之纽约遇见你,https://movie.douban.com/subject/6874403/,8.5,20270000,约翰·卡尼,约翰·卡尼,凯拉·奈特莉/马克·鲁弗洛/亚当·莱文/詹姆斯·柯登/海莉·斯坦菲尔德/凯瑟琳·基纳/茅斯·达夫/罗伯·莫洛/伊恩·布罗茨基/香农·沃尔什/大卫·埃伯利斯/马科·阿桑特/玛丽·凯瑟琳·歌瑞森/詹·雅各布/席洛·格林/詹妮弗·李·杰克逊/特里·刘易斯/吉米·帕伦博/西蒙·德兰尼/丹妮尔·布里瑟布瓦/基恩·鲁弗洛/尼古拉斯·丹尼尔·冈萨雷斯/麦迪·科尔曼/阿雅·卡什/大卫·彭德尔顿/保罗·罗梅罗/安德鲁·塞伦/凯伦·皮特曼/罗恩·沃斯,喜剧/爱情/音乐,美国,英语,2015-06-26,104分钟
极速风流,https://movie.douban.com/subject/6803494/,8.7,19830000,朗·霍华德,皮特·摩根,克里斯·海姆斯沃斯/丹尼尔·布鲁尔/奥利维亚·王尔德/亚历山德拉·玛丽亚·拉娜/皮耶尔弗兰切斯科·法维诺/大卫·卡尔德/娜塔莉·多默尔/史蒂芬·曼甘/克里斯蒂安·麦凯/阿利斯泰·皮垂/朱利安·林希德-图特/科林·斯廷顿/帕特里克·巴拉迪/文森特·里奥特/马丁·萨维奇/杰米·西弗斯/汤姆·拉斯齐哈/克里斯蒂安·索利诺/詹姆斯·诺顿/约瑟芬·德·拉·波美/杰弗里·斯特里特菲尔德/布鲁克·约翰斯顿/汉纳·布里特兰德/利萨·麦克阿里斯特/汉斯-埃卡特·埃克哈特/小家山晃/罗杰·内瓦雷斯/罗非洛·迪格托勒/马可·卡纳迪/迪米特里·格里特萨斯/杰伊·辛普森/菲利普·斯波/恩里奇·雷德曼/藤本正史/罗布·卡瓦佐斯/李·阿斯奎斯-柯/贝恩·科拉科/克里斯·考林/格拉姆·柯里,剧情/动作/传记/运动,英国/德国/美国,英语/德语/意大利语/法语/西班牙语,2015-12-11,123分钟
重生爱人,https://movie.douban.com/subject/26101065/,4.7,19680000,曹大伟,曹大伟,王丽坤/金汎/郑元畅/管羽/李昊宇/张澄/姜佩言/李程彬,爱情/悬疑,中国大陆,汉语普通话,2015-05-15,89分钟
北京时间,https://movie.douban.com/subject/26369857/,5.3,19130000,安战军,高满堂,陈乔恩/李保田/马元/孙艺洲/周秀娜/娜仁花/刘威/丁海峰/房夕婷/邵峰/孙涛/刘晓晔/于波/陈楚汗/许松霆/张境佳/李琦,剧情/爱情,中国大陆,汉语普通话,2015-12-11,90分钟
北京纽约,https://movie.douban.com/subject/24743709/,4.2,18920000,李晓雨,李晓雨,林志玲/刘烨/理查德·德克勒克/江疏影/王骁/关雪盈,剧情/爱情,中国大陆/英国/美国,汉语普通话/英语,2015-03-06,107分钟
一个勺子,https://movie.douban.com/subject/25926267/,7.7,18870000,陈建斌,陈建斌,陈建斌/蒋勤勤/王学兵/金世佳,剧情/喜剧,中国大陆,汉语普通话/西北方言,2015-11-20,95分钟
龙在哪里？,https://movie.douban.com/subject/25787993/,5.6,18230000,胡升忠,莱利·卡罗,章子怡/王力宏/光良/江美琪/梁静茹/戴立忍/宫哲,喜剧/动画,中国大陆/香港,汉语普通话,2015-10-23,97分钟
巴黎假期,https://movie.douban.com/subject/25856480/,5.5,17350000,阮世生,阮世生,古天乐/郭采洁/徐正溪/刘梓妍/方中信/胡静/文咏珊/陈友/雷宇扬/卫诗雅/吴嘉龙/陈家乐,喜剧/爱情,中国大陆/香港,汉语普通话/英语,2015-07-31,112分钟
美人鱼之海盗来袭,https://movie.douban.com/subject/26365745/,2.6,17020000,邱浩强,陈晴,李思娴/郭亚维/宋磊/申克,喜剧/动画/奇幻/冒险,中国大陆,汉语普通话,2015-07-31,90分钟
阿里巴巴大盗奇兵,https://movie.douban.com/subject/26323678/,2.7,15680000,郑成峰,郑成峰,叶芳/丁妍/张洋/吴瑞/仰洋/王琪/孙科/张元仲/王雪沁/王亚林/卢瑶,喜剧/动画/冒险,中国大陆,汉语普通话,2015-05-23,80分钟
通灵之六世古宅,https://movie.douban.com/subject/25905746/,4.2,15660000,彭发,彭发,徐娇/张兆辉/田子田/宋轶/陆思宇/毕秀茹,惊悚/恐怖,中国大陆,汉语普通话,2015-07-24,87分钟
魔镜奇缘,https://movie.douban.com/subject/26424832/,2.5,15520000,郑成峰,郑成峰,琪琪/王琪/孙科/叶方/仰洋/张洋/刘洋/张道兴/丁妍,动画/家庭/奇幻/冒险,中国大陆,汉语普通话,2015-09-03,81分钟
我是女王,https://movie.douban.com/subject/25780584/,4.1,15250000,伊能静,王安安,宋慧乔/窦骁/陈乔恩/杨祐宁/邬君梅/姜武/郑元畅/秦昊/伊能静,剧情/爱情,中国大陆,汉语普通话/英语,2015-04-15,106分钟
亚马逊萌猴奇遇记,https://movie.douban.com/subject/3095502/,7.6,14970000,蒂埃里·拉格贝尔,斯蒂芬·米列埃尔,伊莎贝拉·德鲁蒙德,冒险,法国/巴西,葡萄牙语,2015-09-04,83分钟
旋风九日,https://movie.douban.com/subject/25972353/,7.6,14540000,傅红星,傅红星,邓小平/吉米·卡特/亨利·基辛格/兹比格涅夫·布热津斯基/萨日娜/陈天璇,纪录片/传记/历史,中国大陆,汉语普通话/英语,2015-05-15,94分钟
念念,https://movie.douban.com/subject/25718082/,6.9,13830000,张艾嘉,荫山征彦,梁洛施/张孝全/柯宇纶/李心洁/王识贤/陈志朋,剧情/爱情/家庭,香港/台湾,汉语普通话,2015-04-30,119分钟
十二公民,https://movie.douban.com/subject/24875534/,8.3,13770000,徐昂,李玉娇,何冰/韩童生/钱波/赵龙豪/米铁增/高冬平/张永强/李光复/王刚/班赞/刘辉/雷佳,剧情,中国大陆,汉语普通话,2015-05-15,106分钟
年少轻狂,https://movie.douban.com/subject/25886500/,3.7,12810000,戴睿,贾桢,陈妍希/郑恺/包贝尔/孙坚/唐艺昕/王永强/周采诗/唐振刚/邓美恩/白梓轩,喜剧/爱情,中国大陆,汉语普通话,2015-11-13,90分钟
落跑吧爱情,https://movie.douban.com/subject/26235315/,5.6,12680000,任贤齐,罗安得,任贤齐/舒淇/九孔/李国毅/马念先/狄龙/王彩桦/华少/锦荣/曾宝仪/庄绣晴/方旭/唐溢,爱情,台湾/香港,汉语普通话,2015-09-04,103分钟
前目的地,https://movie.douban.com/subject/20278505/,7.8,12150000,迈克尔·斯派瑞,迈克尔·斯派瑞,伊桑·霍克/莎拉·斯努克/诺亚·泰勒/弗雷娅·斯塔福/伊莉斯·詹森/凯特·沃尔夫/迈德琳·怀斯特/亚历克西斯·费尔南德斯/克里斯托弗·卡比/罗伯·詹金斯/艾丽西娅·帕夫利斯/奥利维亚·斯普拉格/吉姆·克诺贝洛赫/露辛达·阿姆斯特朗·霍尔/本·普伦德加斯特,科幻/悬疑,澳大利亚,英语,2015-01-09,97分钟
三只小猪与神灯,https://movie.douban.com/subject/26277352/,4.4,12150000,刘炜,王远超,洪海天/李晔/王燕华/符冲,喜剧/动画/冒险,中国大陆,汉语普通话,2015-06-27,80分钟
我的青春期,https://movie.douban.com/subject/24875658/,5.9,12150000,郝杰,郝杰,包贝尔/孙怡/冯四/杜焕荣/兰江/史越/胡河川/周彪/吉祥/王鹏/钟星星/董昕傧/柳敏/葛夏/闫晋/白卜旦/李子彦/赵建亮/常涛/王法/李斌/依妮/郝杰/王潇宜/二后生,剧情/爱情,中国大陆,汉语普通话,2015-11-11,91分钟
别有动机,https://movie.douban.com/subject/26005517/,4.2,11800000,黄岳泰,陈志恒,林家栋/秦岚/任达华/高圣远/刘威/苗雅宁/高鑫/屈菁菁/任山,动作/悬疑/犯罪,中国大陆,汉语普通话/粤语,2015-09-17,100分钟
分手再说我爱你,https://movie.douban.com/subject/26611458/,6.5,10960000,叶念琛,叶念琛,方力申/邓丽欣/李丽珍/邵仲衡/张继聪/唐宁/盛朗熙/林盛斌/陈秀珠/姜丽文/陈嘉宝/恭硕良/蔡洁/石修/邵音音/王梓轩,喜剧/爱情,中国大陆/香港,粤语/汉语普通话,2015-12-24,108分钟
魔镜,https://movie.douban.com/subject/25907088/,5.1,10340000,帕芬姆·王金达,文宁,孙坚/周泓/金恩圣/李彩英,惊悚,中国大陆/韩国,汉语普通话/韩语/泰语,2015-09-25,101分钟
心迷宫,https://movie.douban.com/subject/25917973/,8.7,9990000,忻钰坤,忻钰坤,霍卫民/王笑天/罗芸/杨瑜珍/孙黎/邵胜杰/曹西安/贾致钢/朱自清/王梓尘/赵梓彤/贾世忠/袁满/陈梅生/张景素/平坦/金子/张建军,剧情/悬疑/犯罪,中国大陆,汉语普通话,2015-10-16,110分钟
闯入者,https://movie.douban.com/subject/20514902/,7.6,9860000,王小帅,王小帅,吕中/冯远征/秦海璐/秦昊/石榴/黄素影/韩艺博/许守钦/赵泽龙/李苒苒,剧情/惊悚/犯罪,中国大陆,汉语普通话,2015-04-30,106分钟
三城记,https://movie.douban.com/subject/24751764/,6.1,9430000,张婉婷,张婉婷,刘青云/汤唯/秦海璐/井柏然/黄觉/金燕玲/李建义/焦刚/陈欣健,剧情/爱情,中国大陆/香港,汉语普通话,2015-08-27,130分钟
笔仙魔咒,https://movie.douban.com/subject/26593958/,2.8,9360000,关尔,周唯,游乐儿/陈炳强/杨曼玉/陶醉/叶思浵/李思雯/陈宇星/郑惠馨,惊悚/恐怖,中国大陆,汉语普通话,2015-10-16,94分钟
爱我就陪我看电影,https://movie.douban.com/subject/26200627/,3.5,8950000,牛朝阳,牛朝阳,吴镇宇/余男/金汎/古力娜扎/任达华/惠英红/张雪迎/王宗泽/姜武/牛犇/鲁园,喜剧/爱情,中国大陆,汉语普通话,2015-04-30,90分钟
幸存者,https://movie.douban.com/subject/25800699/,5.8,8660000,詹姆斯·麦克特格,菲利普·谢尔比,米拉·乔沃维奇/皮尔斯·布鲁斯南/迪伦·麦克德莫特/安吉拉·贝塞特/罗伯特·福斯特/帕克·索耶/巴沙尔·拉海尔/罗伊斯·皮尔逊/肖恩·蒂尔/陆思敬/安东尼娅·托马斯/弗朗西斯·德·拉·图瓦/罗杰·里斯/本诺·菲尔曼/吉娜薇·欧瑞丽/萨比恩·克洛森,动作/惊悚,英国/美国,英语,2015-10-18,96分钟
夺命旅行,https://movie.douban.com/subject/24737155/,3.2,8450000,邓衍成,畅游,品冠/曾泳醍/韩宝凛/陈峰/罗家英,惊悚,中国大陆,汉语普通话,2015-05-15,87分钟
摩尔庄园3：魔幻列车大冒险,https://movie.douban.com/subject/25845588/,5.4,8410000,李婷婷,赵文源,杨鸥/夏磊/谢添天/冯骏骅/醋醋/沈达威/樊俊航,动画/家庭/冒险,中国大陆,汉语普通话,2015-02-05,86分钟
奥拉星：进击圣殿,https://movie.douban.com/subject/26318077/,4.0,8290000,钟智行,张炭,张安琪/张琦/李正翔/周帅/刘北辰/金锋/赵路/詹佳/孟祥龙,动画/儿童/奇幻/冒险,中国大陆,汉语普通话,2015-07-23,92分钟
亡命地中海,https://movie.douban.com/subject/10461681/,5.9,8160000,霍辛·阿米尼,霍辛·阿米尼,维果·莫腾森/克斯汀·邓斯特/奥斯卡·伊萨克/黛西·贝文/大卫·沃肖夫斯基/伊吉特·约兹贤尔/卡拉亚尼·玛歌/普罗米修斯·阿利费尔/苏格拉底·阿拉富佐斯/奥赞·塔什/尼科斯·马夫拉基斯/厄兹詹·厄兹代米尔/穆罕默德·叶先/奥米洛斯·保拉基斯/叶夫根尼亚·迪米特罗波卢,惊悚,英国/法国/美国,英语/希腊语/土耳其语,2015-01-10,96分钟
惊魂电影院,https://movie.douban.com/subject/26378144/,2.8,7720000,王鸣,王鸣,林晓凡/姚一奇/蒋中伟/王晔/裘恩典/梅文泽/赵圆圆/洪涂/于青斌,惊悚,中国大陆,汉语普通话,2015-06-19,84分钟
浪漫天降,https://movie.douban.com/subject/25928069/,3.7,7710000,宁瀛,尤丽丽,夏雨/关晓彤/邱泽/刘孜/崔宝月/白举纲/左立/李萌萌,喜剧/爱情,中国大陆,汉语普通话,2015-10-23,93分钟
怪谈,https://movie.douban.com/subject/22735426/,4.7,7520000,叶伟民,丁小洋,李治廷/文咏珊/朱珠/罗兰/梁烈唯/施予斐/冯文娟/杨菲洋/黄宥明/胡然/吕聿来/林江国,惊悚,中国大陆,汉语普通话,2015-01-23,89分钟
我是谁2015,https://movie.douban.com/subject/25864173/,3.5,5450000,宋胤熹,胡小帅,王海祥/姚星彤/张蓝心/于荣光/卢惠光/杨政/何华超,喜剧/动作,中国大陆,汉语普通话,2015-06-12,102分钟
金箍棒传奇2：沙僧的逆袭,https://movie.douban.com/subject/26348959/,5.7,5350000,哈磊,王冰,于立/吴天昊/榕榕/张源,喜剧/动画/冒险,中国大陆,汉语普通话,2015-05-29,91分钟
再见我们的十年,https://movie.douban.com/subject/26383523/,4.3,5210000,孙浩,孙浩,郭家铭/刘芸/隋凯/潘霜霜/杨爱瑾/李雅男/王啸坤/黄柏钧,喜剧/爱情,中国大陆,汉语普通话,2015-06-12,92分钟
半夜叫你别回头,https://movie.douban.com/subject/26386617/,2.7,5170000,陆诗雨,杨宁,殷果儿/郭云齐/倪慕斯/宋嘉豪/涵丰/王修浩/常笑笑,惊悚/恐怖,中国大陆,汉语普通话,2015-10-30,89分钟
异种,https://movie.douban.com/subject/26345722/,3.4,4920000,过华,黄荣,刘青/周浩东/吴妍妍/赵千紫/于子健/商虹/李文杰/罗璇,悬疑/惊悚/恐怖,中国大陆,汉语普通话,2015-06-05,89分钟
星语心愿之再爱,https://movie.douban.com/subject/26310141/,6.1,4780000,邓科,邓科,王传君/董维嘉/陈亦飞/戚九洲/李佑晨/吴岱融,爱情,中国大陆,汉语普通话,2015-09-11,92分钟
来电不善,https://movie.douban.com/subject/25732144/,5.0,4110000,郭啸,郭啸,佟悦/张茜/李为民/孙小娟/梁子/霍泥芳,剧情/动作,中国大陆,汉语普通话,,98分钟
天眼传奇,https://movie.douban.com/subject/26599044/,5.0,3990000,蔡志忠,蔡志忠,张美娟/苏俣/刘浏/郑炼/高旭东/孙金良/郝俊越/马语非/陈大刚,动画/奇幻/冒险,中国大陆,汉语普通话,2015-10-01,85分钟
搏击迷城,https://movie.douban.com/subject/25896040/,4.2,1770000,陈丽英,陈丽英,陈伟霆/赵柯/李菲儿/渡边奈绪子/斯琴高娃/郑佩佩/李依馨/刘兆铭/刘丹,动作,中国大陆/香港,汉语普通话/日语/粤语,2015-06-05,98分钟
索命暹罗之按摩师,https://movie.douban.com/subject/25869870/,3.6,1620000,塔韦华·温泰,杨鉴,林保怡/袁百梓卉/高捷/黄恺杰/钮蔚淇/高翔/叶勇,悬疑/惊悚,中国大陆/泰国,汉语普通话/泰语,2015-12-31,92分钟
十万伙急,https://movie.douban.com/subject/26312979/,3.5,1090000,康晋荣,康晋荣,康晋荣/李国煌/吴孟达/王彩桦/王棠云/吴宗宪/欧弟/素珠/唐从圣/庹宗康/黄嘉千,喜剧/悬疑,台湾,汉语普通话,2015-04-17,86分钟
