name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
凯蒂的道别,https://movie.douban.com/subject/26616732/,7.7,537,韦恩·罗伯茨,韦恩·罗伯茨,奥利维亚·库克/玛丽·斯汀伯根/米瑞·伊诺丝/克里斯托弗·阿波特/凯尔·吉克瑞斯特/詹姆斯·贝鲁什/克里斯·劳威尔/内森·科德里/娜塔莎·巴塞特,剧情,美国/法国,英语,2016,88
亚瑟·圣诞,https://movie.douban.com/subject/3718457/,7.6,9532,莎拉·史密斯/巴里·库克,彼得·贝恩汉姆,詹姆斯·麦卡沃伊/休·劳瑞/比尔·奈伊/吉姆·布劳德本特/艾美达·斯丹顿/阿什利·詹森/马克·伍顿/劳拉·琳妮/伊娃·朗格利亚/雷蒙娜·马奎斯/麦克·帕林/桑吉夫·巴哈斯卡/罗彼·考特拉尼/琼·库萨克/瑞斯·达比,剧情/喜剧/动画,英国/美国,英语,2011,97
花神咖啡馆,https://movie.douban.com/subject/4160524/,7.5,6311,让-马克·瓦雷,让-马克·瓦雷,凡妮莎·帕拉迪丝/海灵弗洛伦特/埃米尔瓦雷/伊夫林·布洛初/凯文派伦特,剧情,加拿大/法国,法语,2011,120
雌雄莫辨,https://movie.douban.com/subject/4712730/,7.4,13858,罗德里戈·加西亚,约翰·班维尔,格伦·克洛斯/米娅·华希科沃斯卡/亚伦·泰勒-约翰逊/保利娜·科林斯/玛丽亚·多耶·肯尼迪/布莱丹·格里森/乔纳森·莱斯·梅耶斯/珍妮·麦克蒂尔/安东尼娅·坎贝尔-休斯/亚伦·泰勒-约翰逊AaronTaylor-Johnson,剧情/同性,英国/美国,英语,2011,113
亿万少年的顶级机密,https://movie.douban.com/subject/6859676/,7.4,5067,颂裕·素玛戈南,纳瓦彭·坦荣瓜塔纳利,帕查拉·奇拉锡瓦特/瓦岚蕾·康希文/颂布苏克·奈洋斯里,剧情/喜剧,泰国,泰语,2011,131
梦呓雨林,https://movie.douban.com/subject/26929023/,7.4,1532,埃内斯托·孔特雷拉斯,卡洛斯·孔特雷拉斯,费尔南多·阿尔瓦雷斯·雷贝尔/何塞·曼纽尔·庞瑟里斯/埃利希奥·梅兰德斯/法蒂玛·莫利纳/胡安·巴勃罗·德·圣地亚哥/霍泽·梅兰德斯/诺玛·安吉里卡/莫妮卡·米格尔/尼古拉莎·奥蒂斯·莫纳斯特里欧/赫克特·吉门雷兹/何塞·康塞普西翁·马西亚斯/加布里埃拉·卡托/胡安·安东尼奥·利亚内斯/马多尼欧·卡巴罗,剧情/同性/奇幻,墨西哥/荷兰,西班牙语/英语,2017,103
最终兵器：弓,https://movie.douban.com/subject/5919548/,7.1,10049,金韩民,金韩民,朴海日/柳承龙/大谷亮平/文彩元/朴基雄/金武烈/李瀚伟/李璟荣/朴努植,动作/历史,韩国,韩语/满族语,2011,114
李尔王,https://movie.douban.com/subject/26743470/,7.1,1607,理查德·艾尔,理查德·艾尔,安东尼·霍普金斯/艾玛·汤普森/艾米丽·沃森/弗洛伦斯·皮尤/吉姆·布劳德本特/吉姆·卡特/托比亚斯·门基斯/约翰·麦克米兰/安东尼·凯尔夫/SimonManyonda/ChukwudiIwuji/卡尔·约翰逊/SamuelValentine/安德鲁·斯科特/克里斯托弗·埃克莱斯顿/阿琳泽·科纳/约翰·斯坦丁/拉裴尔·德普雷/肖恩·狄克逊/通恰伊·古奈什/所罗门·塔伊沃·贾斯提费尔德/伯纳多·桑托斯,剧情,英国,英语,2018,115
柏林孤影,https://movie.douban.com/subject/25887265/,7.1,1430,文森特·佩雷斯,汉斯·法拉达,艾玛·汤普森/丹尼尔·布鲁尔/布莱丹·格里森/米卡埃尔·佩斯布兰特/卡塔琳娜·舒特勒/路易斯·霍夫曼/尤韦·普罗伊斯/拉尔斯·鲁道夫/雅各布·马琛茨/约书亚·格罗斯/希尔德加德·斯罗德/克里斯·泰辛格/凯崔恩·波利特/汉斯·马丁·施蒂尔/莫妮克·肖梅特,剧情/传记/历史/战争,德国/法国/英国,英语,2016,103
黑色1847,https://movie.douban.com/subject/26935499/,7.1,1266,兰斯·戴利,兰斯·戴利,雨果·维文/詹姆斯·弗兰切威勒/斯蒂芬·瑞/弗莱迪·福克斯/巴里·基奥根/莫·邓福德/莎拉·格林/吉姆·布劳德本特/西伦·格雷斯/安东尼娅·坎贝尔-休斯/德尔莫特·克劳利/艾丹·麦克阿德尔/基思·麦克利恩/米特扎·斯迈尔贾尼克,剧情,爱尔兰/卢森堡,英语,2018,100
X计划,https://movie.douban.com/subject/4810698/,7.0,15076,尼玛·诺里扎德,马特·德雷克,托马斯·曼/奥利弗·库珀/乔纳森·丹尼尔·布朗/可比·毕丝·布兰顿/德克斯·弗拉姆/布雷迪·亨德尔/尼克·维斯/亚历克西斯·克纳普,喜剧,美国,英语,2012,88
最后一支歌,https://movie.douban.com/subject/3230121/,7.0,11842,朱莉·安妮·罗宾逊,尼古拉斯·斯帕克斯,麦莉·赛勒斯/格雷戈·金尼尔/鲍比·科尔曼/利亚姆·海姆斯沃斯/哈洛克·比尔兹/凯利·普雷斯顿/斯蒂芬妮·利·施朗德/尼克·西塞,剧情/爱情,美国,英语,2010,107
年轻女子,https://movie.douban.com/subject/27009738/,7.0,1445,蕾欧诺·瑟哈伊,克伦门斯·卡瑞,利蒂希亚·多施/索莱曼·塞·迪耶/格雷·蒙赛京/让-克里斯托夫·弗里/娜塔莉·理查德/埃里卡圣/利拉-萝丝·吉尔贝蒂,剧情,法国,法语,2017,97
把外婆放进冰箱,https://movie.douban.com/subject/30198694/,6.6,803,吉安卡洛·丰塔纳/杰赛普·斯塔西,法比奥·波尼法奇,法比奥·德·路易吉/米莱姆·里昂/露西娅·奥康/玛丽娜·罗科/弗朗西斯科·迪·莱瓦/苏西·劳德/卡罗·卢卡·德·鲁杰里/毛里齐奥·隆巴迪/爱洛斯·帕尼/芭芭拉·布薛特/乔瓦尼·埃斯波西托/保罗·贝塞加托/南多·艾琳/安东内洛·莫雷利,喜剧/爱情,意大利,意大利语,2018,100
实习大叔,https://movie.douban.com/subject/11577177/,6.5,10239,肖恩·利维,文斯·沃恩,欧文·威尔逊/文斯·沃恩/萝丝·拜恩/迪伦·奥布莱恩/约翰·古德曼/阿西夫·曼德维/麦克思·明格拉/乔什·加德,喜剧,美国,英语,2013,119
解冻,https://movie.douban.com/subject/26574949/,6.5,5433,李受妍,李受妍,赵震雄/金大明/申久/宋永彰/李清娥,惊悚/犯罪,韩国,韩语,2017,117
坂道上的阿波罗,https://movie.douban.com/subject/27021143/,6.5,1993,三木孝浩,高桥泉,知念侑李/中川大志/小松菜奈/藤冈靛/中村梅雀/真野惠里菜/山下容莉枝/松村北斗/野间口彻,剧情,日本,日语,2018,120
汪星卧底,https://movie.douban.com/subject/26930056/,6.1,2114,拉加·高斯内尔,麦克斯·博特金,威尔·阿奈特/卢达克里斯/斯坦利·图齐/娜塔莎·雷昂/艾伦·卡明/加布里埃尔·伊格莱西亚斯/沙奎尔·奥尼尔/迪莉娅·谢泼德/安迪·比克维奇/奥马尔·查帕罗/凯瑞·莎勒/丹尼尔·厄根,喜剧/冒险,美国,英语,2018,92
今天的恋爱,https://movie.douban.com/subject/25828521/,5.9,8165,朴珍杓,李炳宪,李昇基/文彩元/李瑞镇/郑俊英,喜剧/爱情,韩国,韩语,2015,121
爱情攻略,https://movie.douban.com/subject/25934051/,5.9,5358,黄柏基,叶念琛,刘心悠/周柏豪/庄思敏/姜皓文/何佩瑜/许雅婷/马志威/麦子乐/林盛斌/倪晨曦,喜剧/爱情,香港,粤语/汉语普通话,2014,91
惊天绑架团,https://movie.douban.com/subject/25747016/,5.9,4264,丹尼尔·阿尔弗雷森,威廉·布鲁克菲尔德,安东尼·霍普金斯/萨姆·沃辛顿/吉姆·斯特吉斯/瑞恩·柯万腾/杰迈玛·韦斯特/约兰特·卡鲍乌/艾力克·高敦/大卫·丹席克/比利·斯洛特/马克·范·伊文/托马斯·康奎尔,剧情/动作/犯罪,英国/比利时/荷兰,英语,2015,95
绝对控制,https://movie.douban.com/subject/26608448/,5.2,2784,约翰·摩尔,丹尼尔·凯,皮尔斯·布鲁斯南/詹姆斯·弗兰切威勒/安娜·弗莱尔/斯戴芬妮·斯考特/迈克尔·恩奎斯特/克莱尔-霍普·阿什蒂/杰森·贝瑞/亚当·弗格斯/布鲁斯·约翰逊,剧情/科幻/悬疑/犯罪,美国/爱尔兰/法国,英语,2016,95
男人如衣服,https://movie.douban.com/subject/10606939/,5.0,8553,谷德昭,谷德昭,黄百鸣/郑中基/林峯/熊黛林/毛舜筠/吴千语/海清,喜剧/爱情,香港/中国大陆,汉语普通话/粤语,2012,97
恶人报喜,https://movie.douban.com/subject/26219651/,4.8,4463,谷德昭,谷德昭,吴镇宇/江疏影/郑中基/余安安/蔡瀚亿/官恩娜/曾国祥/谷德昭/林子聪/夏春秋/冯勉恒/谭炳文/张达明/李灿森/何超仪/黄文慧/余慕莲/鲁芬/林二汶/卢惠光/田启文/徐志雄/郭伟国/郑文辉/刘敬雯/阮兆祥/周秀娜/陈伟雄,喜剧,香港/中国大陆,粤语,2016,100
囧探佳人,https://movie.douban.com/subject/5936247/,4.7,3459,侯亮,侯亮,郭涛/韩雪/谭耀文/刘东浒/郭金/居文沛/范雷/崔准硕/何文辉/李健仁,喜剧/惊悚,中国大陆,汉语普通话,2011,93
笔仙惊魂3,https://movie.douban.com/subject/25828701/,3.2,3867,关尔,梁潇潇,余心恬/郭艳/郭鑫/郎鹏/付曼/薛斐/吴云飞/嘉熙/卡卡/郑惠馨,悬疑/惊悚/恐怖,中国大陆,汉语普通话,2014,93
我的青春恋爱物语果然有问题,https://movie.douban.com/subject/26862240/,8.8,1125,岩崎光洋,大知慶一郎,江口拓也/早见沙织/东山奈央/佐仓绫音/工藤雅久,爱情/动画,日本,日语,2016,24
丘奇先生,https://movie.douban.com/subject/26414979/,8.1,3325,布鲁斯·贝尔斯福德,苏珊·麦克马丁,艾迪·墨菲/布丽特·罗伯森/娜塔莎·麦克艾霍恩/泽维尔·塞缪尔/露西·弗莱/克里斯蒂安·马德森/麦肯娜·格瑞丝/娜塔莉·考夫林/麦迪逊·沃尔夫/林肯·梅尔彻,剧情/喜剧,美国,英语,2016,104
哔哩哔哩2019拜年祭,https://movie.douban.com/subject/30447451/,8.1,271,超然,,,喜剧/动画/音乐/歌舞,中国大陆,汉语普通话,2019,188
断线,https://movie.douban.com/subject/3725295/,8.0,16885,亨利·亚历克斯·鲁宾,安德鲁·斯特恩,杰森·贝特曼/霍普·戴维斯/弗兰克·格里罗/宝拉·巴顿/安德丽亚·瑞斯波罗格/亚历山大·斯卡斯加德/迈克尔·恩奎斯特/麦克斯·泰瑞奥/科林·福特/乔纳·波波/哈莉·拉姆,剧情/惊悚,美国,英语,2012,115
一件幸福的事,https://movie.douban.com/subject/6745433/,7.9,5982,雷米·贝占松,雷米·贝占松,露易丝·布尔昆/皮奥·马麦/若西安·巴拉斯科/蒂埃里·弗雷蒙/加布丽·拉佐,剧情/喜剧/爱情/家庭,法国,法语,2011,107
狐步舞,https://movie.douban.com/subject/26756258/,7.8,4014,塞缪尔·毛茨,塞缪尔·毛茨,利奥尔·阿什肯纳齐/莎拉·阿德勒/尤纳通·希雷/希拉·哈斯/耶胡达·阿尔马戈/卡琳·乌勾斯基/耶尔·艾森伯格,剧情/战争,以色列/瑞士/德国/法国,希伯来语,2017,112
父亲与伊藤先生,https://movie.douban.com/subject/26642163/,7.7,7403,棚田由纪,黑泽久子,上野树里/中川雅也/藤龙也/长谷川朝晴/安藤圣/渡边绘里,剧情/喜剧/家庭,日本,日语,2016,119
牵牛花与加濑同学,https://movie.douban.com/subject/26999591/,7.6,1753,佐藤卓哉,高岛博美,高桥未奈美/佐仓绫音/木户衣吹,动画,日本,日语,2018,58
再见，总有一天,https://movie.douban.com/subject/3564151/,7.5,14450,李宰汉,辻仁成,中山美穗/西岛秀俊/石田百合子/加藤雅也/儿岛雄一/西岛隆弘/须永庆/川岛直美/松原智惠子/伊藤由美/蒲生麻由/冈田卓也/中岛阳子/ジャスミン/梅泽昌代/平岳大,剧情/爱情,日本/韩国/泰国,日语,2010,170
西部慢调,https://movie.douban.com/subject/25731554/,7.4,9605,约翰·麦卡伦,约翰·麦卡伦,本·门德尔森/迈克尔·法斯宾德/罗伊·麦克凯恩/柯蒂·斯密特-麦菲/亚历克斯·麦奎因/布鲁克·威廉姆斯/凯伦·皮斯托里斯/安迪·麦克菲/杰弗瑞·托马斯/玛德琳·萨米/斯图尔特·马丁/安得烈罗伯特,动作/西部,英国/新西兰,英语,2015,84
怪奇秀,https://movie.douban.com/subject/26656655/,7.4,3215,楚蒂·斯泰勒,帕特里克·J·克里夫顿,埃里克斯·劳瑟/阿比盖尔·布蕾斯琳/安娜索菲亚·罗伯/拉弗恩·考克斯/米奇·萨姆纳/薇拉·菲茨杰拉德/贝特·米德勒/伊恩·尼尔森/西利亚·维斯顿/克里斯托弗·迪伦·怀特/约翰·麦肯罗/迈克尔·帕克/拉里·派恩/桃乐丝·麦卡锡/夏洛特·阿本/埃迪·斯威哈特/迈克尔·温·古查多/奥利·哈斯基维/布列塔尼·安妮·伍德福特,剧情/喜剧/同性,美国,英语,2017,95
义兄弟,https://movie.douban.com/subject/4193254/,7.1,10438,张勋,张勋,宋康昊/姜栋元/高昌锡/尹熙锡,剧情/惊悚,韩国,韩语,2010,116
信长协奏曲,https://movie.douban.com/subject/25881535/,6.9,6483,松山博昭,西田征史,小栗旬/柴崎幸/向井理/山田孝之/藤谷太辅/水原希子/滨田岳/古田新太/高岛政宏/藤木直人/夏帆/新井浩文/森下能幸/西田敏行/阿部进之介/坂田雅信,喜剧/古装,日本,日语,2016,126
舞力对决,https://movie.douban.com/subject/3775163/,6.8,5933,马科斯·吉瓦/丹妮亚·帕斯奎尼,简·英格丽史,乔治·山普森/夏洛特·兰普林/多样化街舞组合Diversity/完美无瑕街舞组合Flawless/妮可拉·伯利/理查德·温瑟/蕾切尔·麦克道威尔/LilSteph,爱情/音乐/歌舞,英国,英语,2010,98
忙人日记,https://movie.douban.com/subject/27604232/,6.7,63,埃尔威·米姆兰,埃尔威·米姆兰,莱拉·贝蒂/法布莱斯·鲁奇尼,剧情/喜剧,法国,法语,2018,100
刺杀游戏,https://movie.douban.com/subject/3731662/,6.4,4153,Ernie Barbarash,Aaron Rahsaan Thomas,尚格·云顿/斯科特·阿金斯/IvanKaye/ValentinTeodosiu/AlinPanc/凯文·查普曼/SerbanCelea/迈克尔·希格斯/克里斯·云顿/玛丽亚·卡兰/比安卡·布丽/AndrewFrench/阿提拉·阿帕/MarioaraSterian/GeorgeRemes,动作/惊悚,美国,英语,2011,100
鲁邦三世,https://movie.douban.com/subject/10543692/,6.1,11464,北村龙平,水島力也,小栗旬/玉山铁二/绫野刚/黑木美沙/浅野忠信/言承旭/尼克·泰特/金俊/尼鲁·西里詹亚/芮塔·彭安/坦纳永·王特拉库,剧情/动作/犯罪,日本,日语,2014,133
远山恋人,https://movie.douban.com/subject/10519331/,6.1,3290,汉尼·阿布-阿萨德,克里斯·韦兹,伊德里斯·艾尔巴/凯特·温丝莱特/德蒙特·莫罗尼/博·布里奇斯/露西娅·沃尔特斯/李·马贾道布/玛茜·T·豪斯,剧情/爱情/冒险,美国,英语,2017,112
星语心愿之再爱,https://movie.douban.com/subject/26310141/,6.1,2863,邓科,邓科,王传君/董维嘉/陈亦飞/戚九洲/李佑晨/吴岱融,爱情,中国大陆,汉语普通话,2015,92
遍地狼烟,https://movie.douban.com/subject/4328442/,5.9,5716,胡大为,胡大为,何润东/宋佳/梁家辉/何晟铭/朱琳/郭明翔/于荣光/陈司翰/吴飞霞,动作/爱情/战争,中国大陆,汉语普通话/日语,2011,101
性爱录像带,https://movie.douban.com/subject/21324293/,5.4,7539,杰克·卡斯丹, 凯特·安吉洛,杰森·席格尔/卡梅隆·迪亚兹/罗伯·考德瑞/艾丽·坎伯尔/罗伯·劳/奈特·法松/南希·利内翰/库梅尔·南贾尼,喜剧,美国,英语,2014,94
金钱之味,https://movie.douban.com/subject/6080755/,5.3,5428,林常树,林常树,金康宇/白润植/尹汝贞/金孝珍/毛伊.泰勒/温宙完/黄贞敏/金应洙/郑元中/李载求,剧情,韩国,韩语/英语,2012,115
富美子之足,https://movie.douban.com/subject/27664002/,5.1,773,上田笃司,谷崎润一郎,片山萌美/渊上泰史/绪方义博/田村泰二郎/山田真步/武藤礼子,剧情,日本,日语,2018,89
橘子酱男孩,https://movie.douban.com/subject/27118338/,5.0,1725,广木隆一,浅野妙子,樱井日奈子/吉泽亮/佐藤大树/优希美青/藤原季节/远藤新菜/竹财辉之助/寺胁康文/筒井道隆/谷原章介/檀丽/中山美穗,爱情,日本,日语,2018,127
大片,https://movie.douban.com/subject/23127631/,4.8,5739,向飞,向飞,吴孟达/于谦/刘芸/王宁/向飞/边辉/游本昌/句号/董立范/谢园/王韵壹/向能,剧情/喜剧,中国大陆,汉语普通话,2013,100
光辉岁月,https://movie.douban.com/subject/6890737/,4.6,3890,熊欣欣,秦天南,曾志伟/黄日华/梁咏琪/郭涛/任达华/惠英红/刘五性/吕良伟/狄龙/倪虹洁/莫少聪/熊欣欣/王敏德/李炜,剧情/动作/冒险,中国大陆,汉语普通话/粤语,2013,102
神秘博士特别篇：时间尽头(下),https://movie.douban.com/subject/4215755/,9.3,5703,尤洛斯·林,拉塞尔·T·戴维斯,大卫·田纳特/约翰·西姆/伯纳德·克理宾斯/提摩西·道尔顿/凯瑟琳·塔特/JacquelineKing/比莉·派佩/马特·史密斯,剧情/科幻,英国,英语,2010,75
皱纹,https://movie.douban.com/subject/3637220/,8.6,5635,伊格纳希奥·法雷拉斯,Ángel de la Cruz,TachoGonzález/ÁlvaroGuevara/玛贝尔·里维拉/RaúlDans/MontseDavila/CharoDíaz,剧情/动画,西班牙,西班牙语,2011,89
狐妖小红娘剧场版：千颜,https://movie.douban.com/subject/27101874/,8.6,1779,王昕,小新,乔诗语/杨天翔/刘校妤,剧情/爱情/奇幻,中国大陆,汉语普通话,2017,157
再过四年,https://movie.douban.com/subject/5156574/,8.2,5509,Tova Magnusson-Norling,Wilhelm Behrman,伯恩·谢尔曼/EricEricson/亞當·隆格倫AdamLundgren/TovaMagnusson-Norling/AndréWickström/斯坦·伦格伦,剧情/同性,瑞典,瑞典语,2010,87
乐园追放,https://movie.douban.com/subject/10558440/,8.2,5015,水岛精二,虚渊玄,钉宫理惠/三木真一郎/神谷浩史/林原惠美/高山南/三石琴乃/古谷彻/三宅健太/远藤大智/稻叶实/江川央生/上村典子/刘婧荦,科幻/动画,日本,日语,2014,104
海贼王15周年纪念特别篇——幻之篇章「3D2Y,https://movie.douban.com/subject/25975887/,8.2,3059,宇田钢之助,尾田荣一郎,田中真弓/冈村明美/中井和哉/山口胜平/平田广明/大谷育江/山口由里子/矢尾一树/长岛雄一/园部启一/三石琴乃/宝龟克寿/千叶繁/桧山修之/大川透/中博史/立木文彦/石冢运升/子安武人/松岛美野里/挂川裕彦/森田成一/高冢正也/滨田贤二/西原久美子/真山亚子/浅野真澄/松本和香子/齐藤贵美子/斋藤千和/宗矢树赖/平井启二/阪口大助/藤本隆弘/新井良平/宫崎宽务/荒井聪太/中尾良平/岛田敏/水谷优子/樫井笙人/岩田光央/有本钦隆/古川登志夫/古田新太/大场真人,动画,日本,日语,2014,107
四重唱,https://movie.douban.com/subject/3749947/,8.1,7303,达斯汀·霍夫曼,罗纳德·哈伍德,玛吉·史密斯/汤姆·康特奈/比利·康诺利/保利娜·科林斯/迈克尔·刚本/谢里丹·史密斯/安德鲁·萨克斯/格温妮丝·琼斯/特雷弗·皮科克/大卫·莱尔/迈克尔·伯恩/罗尼·福克斯/帕特里夏·洛夫兰德/伊琳·珀威尔/卢克·纽伯里,剧情/喜剧,英国,英语/意大利语/波兰语/法语,2012,98
莎拉的钥匙,https://movie.douban.com/subject/4883300/,8.1,6470,Gilles Paquet-Brenner,Tatiana De Rosnay(novel),克里斯汀·斯科特·托马斯/MélusineMayance/尼尔斯·阿贺斯图普/弗雷德里克·皮耶罗/米歇尔·迪绍苏瓦/DominiqueFrot/吉赛勒·卡扎德絮,剧情,法国,法语/英语/意大利语/德语,2010,111
Free!,https://movie.douban.com/subject/27000006/,8.1,509,河浪荣作,横谷昌宏,岛崎信长/铃木达央/代永翼/平川大辅/宫野真守/细谷佳正/宫田幸季/铃村健一/丰永利行/内山昂辉/野岛健儿/日野聪/铃木千寻/渡边明乃/雪野五月/家中宏/津田健次郎,剧情/动画/运动,日本,日语,2017,100
美错,https://movie.douban.com/subject/3008672/,8.0,13852,亚利桑德罗·冈萨雷斯·伊纳里图,亚利桑德罗·冈萨雷斯·伊纳里图,哈维尔·巴登/马里塞尔·阿尔瓦雷斯/布兰卡·波蒂略/鲁文·奥昌迪亚诺/爱德华·费尔南德斯/成泰燊/罗晋,剧情,墨西哥/西班牙,西班牙语/汉语普通话/沃洛夫语,2010,148
漫漫北寻路,https://movie.douban.com/subject/20278795/,8.0,3048,雷米·沙耶,帕特里夏·瓦里克斯,克丽丝塔·特瑞特/费奥多尔·阿特金/安东尼·希克林/卢瓦克·乌德雷/克洛伊·唐/托马斯·萨果斯/安德丽·萨宾/雷米·卡里比特,剧情/动画/冒险,法国/丹麦,法语/英语,2015,81
第86届奥斯卡颁奖典礼,https://movie.douban.com/subject/25810878/,7.9,1290,,,艾伦·德杰尼勒斯/皮埃罗·托西,舞台艺术,美国,英语,2014,214
教师日记,https://movie.douban.com/subject/25840484/,7.8,7520,尼提瓦·塔拉吞,,赖拉·邦雅淑/素格力·威塞哥/苏格拉瓦·卡那诺/楚缇玛·提潘娜特/文塔瓦·史蓝蓬,喜剧/爱情,泰国,泰语,2014,105
火车司机日记,https://movie.douban.com/subject/26754095/,7.8,2404,米洛什·拉多维奇,米洛什·拉多维奇,拉扎尔·里斯托夫斯基/佩塔尔·科拉克/米尔亚娜·卡拉诺维奇/贾丝娜·德尤里奇克/穆拉登·内勒维奇/尼娜·扬科维奇/达妮卡·卡斯托夫斯基/哈里斯·布里纳/蒂赫米尔·斯塔尼克/帕夫莱·埃里克/朱吉娜·拉迪克/内纳德·西里克/娜塔莎·马尔科维奇/尼古拉·布拉托维奇/博扬·迪米特里耶维奇/乔万·卡斯托夫斯基/亚历山大·格里戈利克,剧情/喜剧,塞尔维亚/克罗地亚,塞尔维亚语,2016,85
邮差的白夜,https://movie.douban.com/subject/25934339/,7.7,2415,安德烈·康查洛夫斯基,安德烈·康查洛夫斯基,AlekseyTryapitsyn/TimurBondarenko/IrinaErmolova,剧情,俄罗斯,俄语,2014,91
卫生间的圣母像,https://movie.douban.com/subject/26252196/,7.6,7038,松永大司,松永大司,野田洋次郎/杉咲花/中川雅也/古馆宽治/市川纱椰/森下能幸/泽田陆/Megumi/岩松了/大竹忍/宫泽理惠,剧情,日本,日语,2015,120
最后一站,https://movie.douban.com/subject/2132475/,7.5,11989,迈克尔·霍夫曼,迈克尔·霍夫曼,詹姆斯·麦卡沃伊/海伦·米伦/克里斯托弗·普卢默/安-玛莉·杜芙/保罗·吉亚玛提/凯瑞·康顿/帕特里克·肯尼迪,剧情/爱情/传记,德国/俄罗斯/英国,英语,2009,112
橘色,https://movie.douban.com/subject/26275494/,7.5,8933,肖恩·贝克,肖恩·贝克,吉塔娜·罗德里格斯/米娅·泰勒/卡伦·卡拉古利安/米奇·奥黑根/詹姆斯·兰索恩/阿拉·图马尼安/路易莎·纳斯斯岩/阿森·格里勾瑞安/伊恩·爱德华兹/克鲁·古拉格/安娜福克斯/斯科特·克林斯基/切尔西·林恩/邹时擎/乔什·苏斯曼/朱莉·卡明斯/杰森·斯图尔特/约翰·古拉格/卡佳·卡辛/克里斯·贝格齐,剧情/喜剧/同性,美国,英语,2015,88
游客,https://movie.douban.com/subject/7155005/,7.4,14870,鲁本·奥斯特伦德,鲁本·奥斯特伦德,约翰内斯·昆科/丽莎·洛文·孔斯利/克里斯托弗·海维尤/ClaraWettergren/VincentWettergren/布拉迪·科贝特,剧情/家庭,瑞典/法国/挪威/丹麦,瑞典语/英语/法语/挪威语,2014,120
暗金丑岛君3,https://movie.douban.com/subject/26788943/,7.4,2941,山口雅俊,福间正浩,山田孝之/绫野刚/本乡奏多/白石麻衣/笕美和子/最上摩卡/槙田雄司/山田裕贵/前野朋哉/矢野圣人/儿岛一哉/樱由罗/岸井雪乃/水泽绅吾/山下容莉枝/大杉涟/藤森慎吾/浜野谦太/高桥玛莉润/崎本大海/矢部享佑,喜剧,日本,日语,2016,131
马歇尔,https://movie.douban.com/subject/26689487/,7.3,2097,雷吉纳·哈德林,雅各布·科斯考夫,查德维克·博斯曼/乔什·加德/凯特·哈德森/斯特林·K·布朗/丹·史蒂文斯/詹姆斯·克伦威尔/凯沙·夏普/罗杰·格午埃文·史密斯/德里克·巴斯金/巴莱特·道斯/扎内特·沙德威克/约翰·马加罗/阿娜·欧蕾利/朱西·斯莫利特/洛佐达·奇利·托马斯/安德拉·戴/杰里米·博布/杰弗里·德曼/玛瑞娜·斯奎尔西亚提/索菲亚·布什/艾德·朱厄特,剧情/传记,美国,英语,2017,118
风的另一边,https://movie.douban.com/subject/2068290/,7.3,808,奥逊·威尔斯,奥雅·柯达,约翰·休斯顿/彼得·博格丹诺维奇/苏珊·斯塔丝伯格/奥雅·柯达/莉莉·帕尔默/艾德蒙·奥布莱恩/梅赛德丝·麦坎布雷奇/卡梅隆·米切尔/皮特·杰森/丹尼斯·霍珀/本尼·鲁宾/克洛德·夏布洛尔/斯特凡·奥德朗/亨利·雅格洛/保罗·马祖斯基,剧情,美国/法国/伊朗,英语,2018,122
喜马拉雅,https://movie.douban.com/subject/24849892/,7.2,4969,李石勋,李石勋,黄政民/郑宇/赵成夏/金仁权/罗美兰/郑有美/柳善,剧情,韩国,韩语,2015,124
大象之歌,https://movie.douban.com/subject/25920098/,7.2,2942,Charles Binamé,Nicolas Billon,布鲁斯·格林伍德/泽维尔·多兰/凯瑟琳·基纳/凯瑞-安·莫斯/GiannaCorbisiero/拉里·戴/MarkDonker/科鲁姆·费奥瑞/MelodyGodin-Cormier/MattHolland/AlisonLouder/GuyNadon/辛迪·桑普森,剧情/悬疑/同性,加拿大,英语/法语,2014,110
地狱医院,https://movie.douban.com/subject/23416554/,7.0,9780,布拉德·安德森,乔·甘杰米,凯特·贝金赛尔/吉姆·斯特吉斯/大卫·休里斯/布莱丹·格里森/本·金斯利/迈克尔·凯恩/杰森·弗莱明/苏菲·肯尼迪·克拉克/西妮德·库萨克/埃德蒙德·金斯利/AndrewDallmeyer,悬疑/惊悚,美国,英语,2014,112
天作谜案,https://movie.douban.com/subject/27133050/,7.0,4137,阿沛·乔普拉,阿沛·乔普拉,施坦·马洛萨/索娜什·辛哈/阿克夏耶·坎纳/曼迪拉·贝迪,悬疑/惊悚,印度,印地语,2017,105
亨利之书,https://movie.douban.com/subject/26357441/,7.0,3451,科林·特雷沃罗,格雷格·赫维兹,娜奥米·沃茨/杰顿·李博赫/雅各布·特伦布莱/萨拉·西尔弗曼/迪恩·诺里斯/李·佩斯/麦迪·齐格勒/托尼娅·皮金斯/鲍比·莫尼汉/杰拉尔丁·休斯/马克斯韦尔·锡姆金斯/杰克逊·尼科尔/唐奈塔·拉维尼亚·格雷斯/乔尔·加兰/沃斯·史蒂文斯,剧情/惊悚,美国,英语,2017,105
布偶大电影,https://movie.douban.com/subject/3014200/,6.8,4906,詹姆斯·博宾,杰森·席格尔,杰森·席格尔/艾米·亚当斯/克里斯·库珀/扎克·加利凡纳基斯/拉什达·琼斯/瑞奇·热维斯/瑞克尔·林奇/PeterLinz,喜剧/家庭,美国,英语,2011,103
