name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
热血警探,https://movie.douban.com/subject/1806555/,8.3,104114,埃德加·赖特,埃德加·赖特,西蒙·佩吉/尼克·弗罗斯特/马丁·弗瑞曼/比尔·奈伊/提摩西·道尔顿/吉姆·布劳德本特/RobertPopper/乔·考尼什/ChrisWaitt/比莉·怀特劳/彼得·怀特/朱丽亚·迪金/比尔·贝利/保罗·弗里曼/伊丽莎白·埃尔文/斯图亚特·维尔森/帕迪·康斯戴恩/拉菲·斯波/凯文·埃尔登/卡尔·约翰逊/Sampson/奥利维娅·科尔曼/爱德华·伍德华德/安妮·雷德/肯尼思·库兰汉姆/亚当·布克斯顿/斯戴芬·莫昌特/蒂姆·巴洛/罗伊·麦克凯恩/爱丽丝·洛维/罗恩·库克/大卫·斯瑞弗/露茜·彭奇/大卫·布拉德利/MariaCharles/凯特·布兰切特/史蒂夫·库根/大卫·威廉·詹姆斯·埃利奥特/彼得·杰克逊/加斯·詹宁斯/约瑟夫·麦克曼纳斯/JoelStubbs/埃德加·赖特,喜剧/动作,美国/法国/英国,英语,2007,121分钟
火柴人,https://movie.douban.com/subject/1307542/,8.2,97237,雷德利·斯科特,Nicholas Griffin,尼古拉斯·凯奇/山姆·洛克威尔/艾莉森·洛曼/布鲁斯·奥尔特曼,剧情/喜剧/犯罪,美国,英语,2003,116分钟
天使之恋,https://movie.douban.com/subject/4196129/,7.4,92021,寒竹百合,寒竹百合,佐佐木希/谷原章介/山本光/大石参月/加贺美早纪/深水元基/吹越满/酒井若菜/津田宽治/若村麻由美,剧情/爱情,日本,日语,2009,119分钟
闪电狗,https://movie.douban.com/subject/1793912/,7.3,88790,拜伦·霍华德/Chris Williams,丹·福格尔曼,约翰·特拉沃尔塔/麦莉·赛勒斯/苏茜·伊斯曼/马克·沃尔顿/马尔科姆·麦克道威尔/詹姆斯·里普顿,喜剧/动画/家庭/冒险,美国,英语,2008,96分钟
伤城,https://movie.douban.com/subject/1867408/,6.8,83612,刘伟强/麦兆辉,庄文强,梁朝伟/金城武/徐静蕾/舒淇/杜汶泽/岳华/尹扬明/黄伊汶/黎耀祥/张锦程,剧情/惊悚/犯罪,中国大陆/香港,粤语,2006,110分钟
麦兜响当当,https://movie.douban.com/subject/2277018/,7.4,88492,谢立文,谢立文,黄渤/黄秋生/吴君如/宋丹丹/詹瑞文/邵夷贝/郭君彦/张正中/张立昆/尹光,喜剧/动画,中国大陆/香港,汉语普通话/粤语,2009,81分钟
牛仔裤的夏天,https://movie.douban.com/subject/1309203/,7.6,87459,肯·卡皮斯,Ann Brashares,爱波·塔布琳/阿丽克西斯·布莱德尔/亚美莉卡·费雷拉/布蕾克·莱弗利/珍娜·博伊德/布莱德利·惠特福德/南希·特拉维斯/雷切尔·蒂科汀/迈克·沃格尔/迈克尔·拉代/莱昂纳多·吴/乔治·图利亚托斯/凯尔·施密德/艾丽卡哈伯德/艾米丽·坦南特,剧情/喜剧/爱情,美国,英语/希腊语/西班牙语,2005,119分钟
守望者,https://movie.douban.com/subject/1972698/,8.3,99899,扎克·施奈德,大卫·海特,帕特里克·威尔森/卡拉·古奇诺/比利·克鲁德普/玛琳·阿克曼/杰弗里·迪恩·摩根/马修·古迪/杰基·厄尔·哈利/马特·弗里沃/史蒂芬·麦克哈蒂/劳拉·门内尔/詹姆斯·M.康纳,动作/科幻/悬疑,美国,英语,2009,162分钟
亲切的金子,https://movie.douban.com/subject/1412579/,7.6,97258,朴赞郁,郑瑞景,李英爱/崔岷植/吴达洙/金时厚/金秉玉/崔政宇,剧情/惊悚/犯罪,韩国,韩语/英语/日语,2005,115分钟
新宿事件,https://movie.douban.com/subject/2209368/,7.4,91548,尔冬升,尔冬升,成龙/竹中直人/吴彦祖/徐静蕾/范冰冰/加藤雅也/高捷/秦沛/林雪/仓田保昭/钱嘉乐/峰岸彻/姜丽文,剧情/惊悚/犯罪,香港,汉语普通话/日语/粤语/英语/闽南语,2009,119分钟
幻影凶间,https://movie.douban.com/subject/1793903/,7.4,101083,米凯尔·哈弗斯特罗姆,麦特‧格林伯格,约翰·库萨克/塞缪尔·杰克逊/玛丽·麦克科马克/杰西米·杰西卡·安东尼/兰·卡琉/玛格特·莱斯特/乔翰·厄布/安德鲁·李·波兹/托尼·夏尔赫布/金·汤普森/德鲁·鲍威尔/小伊塞亚·维特洛克/宾尼·尤奎德兹/保罗·卡塞/WalterLewis/AlexandraSilber/威廉·阿姆斯壮/诺亚里马吉茨,惊悚/恐怖,美国,英语,2007,104分钟
贱女孩,https://movie.douban.com/subject/1309084/,6.8,87834,马克·沃特斯,Rosalind Wiseman,琳赛·洛翰/瑞秋·麦克亚当斯/蒂娜·菲/蒂姆·麦道斯/艾米·波勒/安娜·盖斯泰尔/莱西·沙伯特/丽兹·卡潘/丹尼尔·弗兰泽兹/尼尔·弗林/乔纳森·本内特/阿曼达·塞弗里德/ElanaShilling/伊利·亨利/JonathanMalen/JackNewman/芭丝谢芭·加内特/DanielDeSanto/AlishaMorrison/克里斯·布洛克莱茵斯基/迪亚哥·克莱特霍夫/WaiChoy/LauradeCarteret/NicoleCrimi/KaylenChristensen/DavidSazant/ClarePreuss/TaraShelley/ShannonTodd/DarrylArmstrong/KrystaCarter/A.J.Chang/JohnGadsden/LucilaGrzetic/大卫·瑞勒/TaliaRusso,喜剧,美国/加拿大,英语/德语/越南语/斯瓦希里语,2004,97分钟
孔雀,https://movie.douban.com/subject/1309004/,7.9,84470,顾长卫,李樯,张静初/冯瓅/吕聿来/黄梅莹/刘冠成/安静/于小伟,剧情/家庭,中国大陆,汉语普通话/晋语,2005,136分钟
偷天换日,https://movie.douban.com/subject/1301345/,7.6,87886,F·加里·格雷,韦恩·保威斯,马克·沃尔伯格/查理兹·塞隆/爱德华·诺顿/唐纳德·萨瑟兰/杰森·斯坦森/茅斯·达夫/赛斯·格林/凯莉·布鲁克/弗兰基·G/奥莱克·克鲁帕/玛丽·波特西尔,动作/惊悚/犯罪,美国,英语,2003,111分钟
怪物史瑞克2,https://movie.douban.com/subject/1291582/,7.6,77089,安德鲁·亚当森/凯利·阿斯博瑞/康拉德·弗农,安德鲁·亚当森,麦克·梅尔斯/艾迪·墨菲/卡梅隆·迪亚兹/朱莉·安德鲁斯/安东尼奥·班德拉斯/约翰·克立斯/鲁伯特·艾弗雷特,喜剧/动画/家庭/奇幻/冒险,美国,英语,2004,93分钟
电锯惊魂3,https://movie.douban.com/subject/1474189/,7.9,89629,达伦·林恩·鲍斯曼,雷·沃纳尔,托宾·贝尔/肖妮·史密斯/安古斯·麦克菲登/巴哈·索莫克/唐尼·沃尔伯格/迪娜·迈耶/雷·沃纳尔/姆波·可霍/贝瑞·弗莱特曼/雷瑞克·本特/J·拉罗斯/黛布拉·麦凯布/科斯塔斯·曼迪勒/贝茜·拉塞尔/妮娅姆·威尔逊/艾伦·范·斯普朗/金·罗伯特,悬疑/惊悚/恐怖,美国/加拿大,英语,2006,108分钟
暴力街区,https://movie.douban.com/subject/1292326/,8.0,87409,皮埃尔·莫瑞尔,吕克·贝松,塞瑞尔·拉菲利/大卫·贝利/TonyD'Amario/毕比·纳西利/丹妮·沃瑞西莫/FrançoisChattot/NicolasWoirion/PatrickOlivier/萨米尔·盖丝米/JérômeGadner/TarikBoucekhine/GrégoryJean/WarrenZavatta/DominiqueDorol/卢德维克·伯特希尔克,动作/犯罪,法国,法语,2004,84分钟
杀手没有假期,https://movie.douban.com/subject/2044089/,8.1,97854,马丁·麦克唐纳,马丁·麦克唐纳,科林·法瑞尔/布莱丹·格里森/克蕾曼丝·波西/拉尔夫·费因斯/吕迪·布洛姆/伊丽莎白·贝林顿/奥利弗·邦泽/马克·多诺万/安·艾斯利/让-马克·法沃兰/艾力克·高敦/泽利科·伊万内克/SachiKimura/安娜·玛德蕾/路易斯·纳米,剧情/喜剧/犯罪,英国/美国,英语/德语,2008,107分钟
欲望都市,https://movie.douban.com/subject/2082013/,7.7,84842,迈克尔·帕特里克·金,迈克尔·帕特里克·金,莎拉·杰茜卡·帕克/金·凯特罗尔/克里斯汀·戴维斯/辛西娅·尼克松/詹妮弗·哈德森/克里斯·诺斯/坎迪斯·伯根,剧情/喜剧/爱情,美国,英语,2008,145分钟
国家宝藏：夺宝秘笈,https://movie.douban.com/subject/1607471/,7.1,81187,乔·德特杜巴,玛丽安·韦伯利,尼古拉斯·凯奇/贾斯汀·巴萨/黛安·克鲁格/强·沃特/海伦·米伦/艾德·哈里斯/哈威·凯特尔/布鲁斯·格林伍德,喜剧/动作/悬疑/惊悚/冒险,美国,英语/法语,2007,124分钟
狗镇,https://movie.douban.com/subject/1298759/,8.4,93945,拉斯·冯·提尔,拉斯·冯·提尔,妮可·基德曼/哈里特·安德森/劳伦·白考尔/保罗·贝坦尼/詹姆斯·肯恩/派翠西娅·克拉克森/杰瑞米·戴维斯/菲利普·贝克·霍尔/汤姆·霍夫曼/希芳·法隆/约翰·赫特/科洛·塞维尼/斯特兰·斯卡斯加德,剧情/悬疑/惊悚,丹麦/瑞典/挪威/芬兰/英国/法国/德国/荷兰/意大利,英语,2003,178分钟
盲山,https://movie.douban.com/subject/2063528/,8.4,88351,李杨,李杨,黄璐/杨幼安/贺运乐/张玉玲/张友平/李杨,剧情/犯罪,中国大陆,四川话/陕西话,2007,95分钟
终结者3,https://movie.douban.com/subject/1305333/,7.2,76242,乔纳森·莫斯托,John D. Brancato,阿诺·施瓦辛格/尼克·斯塔尔/克莱尔·丹妮丝/克里斯塔娜·洛肯,动作/科幻/惊悚,美国/德国/英国,英语,2003,109分钟
小鸡快跑,https://movie.douban.com/subject/1292973/,7.5,78152,彼得·洛伊德/尼克·帕克,彼得·洛伊德,菲尔·丹尼尔斯/梅尔·吉布森/TonyHaygarth/简·霍洛克斯/米兰达·理查森/茱莉亚·莎华拉/蒂莫西·斯波/艾美达·斯丹顿/本杰明·惠特罗/LynnFerguson,喜剧/动画/家庭,英国/美国,英语,2000,84分钟
纽约，我爱你,https://movie.douban.com/subject/2334814/,7.6,91644,法提赫·阿金/伊万·阿达勒/Randall Balsmeyer/艾伦·休斯/岩井俊二/姜文/谢卡尔·卡普尔/乔舒亚·马斯顿/米拉·奈尔/娜塔莉·波特曼/布莱特·拉特纳,埃曼纽·本比,海登·克里斯滕森/娜塔莉·波特曼/奥兰多·布鲁姆/克里斯蒂娜·里奇/李美琪/伊桑·霍克/克里斯·库珀/罗宾·怀特/安东·叶利钦/奥莉薇·瑟尔比/布莱德利·库珀/德瑞·德·玛泰/希亚·拉博夫/朱莉·克里斯蒂/约翰·赫特/泰勒·吉蕾/舒淇/乌吾尔·宇杰尔/埃里·瓦拉赫/克萝丽丝·利奇曼/安迪·加西亚/布蕾克·莱弗利/伊尔凡·可汗,剧情/爱情,美国,英语/俄语/依地语/粤语/法语/闽南语/汉语普通话,2009,103分钟
超市夜未眠,https://movie.douban.com/subject/1945549/,7.8,89952,西恩·埃利斯,西恩·埃利斯,肖恩·比格斯代夫/艾米莉娅·福克斯/迈克尔·迪克森/肖恩·埃文斯/米歇尔·雷恩,剧情/喜剧/爱情,英国,英语/西班牙语,2006,102分钟
风雨哈佛路,https://movie.douban.com/subject/1433990/,8.1,88834,彼得·勒文,Ronni Kern,索拉·伯奇/MakylaSmith/凯莉·林奇/艾伦·佩吉/迈克尔·莱利,剧情/传记,美国,英语/葡萄牙语/巴西手语,2003,104分钟
那小子真帅,https://movie.douban.com/subject/1390020/,6.8,73182,李焕庆,李焕庆,宋承宪/郑多彬/李己雨/李民友,喜剧/爱情,韩国,韩语,2004,114分钟
死神来了4,https://movie.douban.com/subject/2357708/,6.4,84712,大卫·R·艾里斯,Eric Bress,鲍比·坎波/珊特尔·范圣滕/尼克·扎诺/海雷·韦伯/麦凯尔泰·威廉逊,惊悚/恐怖,美国,英语,2009,82分钟
木乃伊3,https://movie.douban.com/subject/1997679/,5.5,74883,罗伯·科恩,艾尔弗雷德·高福,布兰登·费舍/李连杰/玛丽亚·贝罗/约翰·汉纳/卢克·福特/杨紫琼/梁洛施/黄秋生/吴京,动作/惊悚/奇幻/冒险,美国/德国,英语/普通话,2008,112分钟
立春,https://movie.douban.com/subject/3036997/,8.1,82914,顾长卫,李樯,蒋雯丽/张瑶/李光洁/董璇/焦刚/吴国华,剧情,中国大陆,晋语/汉语普通话,2007,101分钟
触不到的恋人,https://movie.douban.com/subject/1474180/,7.7,81547,亚历杭德罗·阿格雷斯蒂,大卫·奥伯恩,基努·里维斯/桑德拉·布洛克/克里斯托弗·普卢默/艾邦·摩斯-巴克拉赫/维力奇·范·阿麦莱/迪伦·沃尔什/索瑞·安达斯鲁/琳恩·柯林斯/弗兰克·凯提,剧情/爱情/奇幻,美国/澳大利亚,英语,2006,99分钟
憨豆特工,https://movie.douban.com/subject/1307389/,7.5,72930,彼得·休伊特,尼尔·珀维斯,罗温·艾金森/约翰·马尔科维奇/娜塔莉·安博莉亚,喜剧/动作/冒险,英国/法国/美国,英语/法语/日语,2003,88分钟
花木兰,https://movie.douban.com/subject/3264045/,6.2,79153,马楚成,张挺,赵薇/陈坤/胡军/房祖名/李玖哲/维塔斯/刘雨欣/于荣光/徐娇/孙周/王兴磊/徐敏/宋光成/王璐/康福震/李国丰/郭家铭/刘长生/李述/袁靖/赵福顺/耿毅/包雪松/张东/吴国强/侯桐江/赵云/李保成/储文明/刘新义/王冰/僧格仁钦/夏玉庆/马玉山/王艺/蒋喜多/毛云/杨阳/张芒/白璐,剧情/爱情/冒险,中国大陆/香港,汉语普通话,2009,114分钟
名侦探柯南：通向天国的倒计时,https://movie.douban.com/subject/2357703/,8.5,74566,儿玉兼嗣,青山刚昌,高山南/山崎和佳奈/神谷明/山口胜平/松井菜樱子/岩居由希子/大谷育江/林原惠美/绪方贤一/高木涉,动作/动画/悬疑/惊悚,日本,日语,2001,100分钟
爱情呼叫转移Ⅱ：爱情左右,https://movie.douban.com/subject/3344570/,5.2,77132,张建亚,一丁,林嘉欣/邓超/黄渤/范伟/古巨基/黄磊/苏有朋/佟大为/黄晓明/保阪尚希/陆毅/聂远/林雨申/张峻宁/白冰/丛珊/孟广美/徐峥/朱时茂,喜剧/爱情,中国大陆,汉语普通话,2008,110分钟
黑社会,https://movie.douban.com/subject/1309220/,8.1,85025,杜琪峰,游乃海,任达华/梁家辉/古天乐/林雪/张家辉/张兆辉/林家栋/王天林/谭炳文/邵美琪/姜大卫/尤勇/黄浩然/车保罗/吴廷烨/郭锋/王钟/陈少鹏/元彬/甄懋强/洪罗拔/余袁稳/黄志伟/赵志诚/黄思恩/林文伟/何汉州/唐培中/何柱/元宝/李日昇,剧情/惊悚/犯罪,香港,汉语普通话/粤语,2005,100分钟
无间道风云,https://movie.douban.com/subject/1315316/,7.2,86986,马丁·斯科塞斯,威廉·莫纳汉,莱昂纳多·迪卡普里奥/马特·达蒙/杰克·尼科尔森/马克·沃尔伯格/马丁·辛/雷·温斯顿/维拉·法米加/安东尼·安德森/亚历克·鲍德温/凯文·考利甘/詹姆斯·戴尔/大卫·奥哈拉/马克·罗斯顿/罗伯特·沃尔伯格/克里斯汀·达尔顿/J.C.麦肯泽/约翰·塞纳迭姆博/比利·史密斯/莱曼·陈/布瑞恩·斯米吉/WilliamSevers/拉里·米歇尔/安东尼·埃斯特拉/AndrewBreving/特蕾西佩里尔/DouglasCrosby/多罗蒂·林曼/奥德丽·尼南/康纳尔·多诺万/阿蔓德林奇/SallieToussaint/米克·奥罗克/DennisLynch/MichaelByron/WilliamLee/约翰·鲁/PeterCrafts/约瑟夫·莱迪/布莱恩·黑利/泰瑞·塞尔皮科/博·克利里/姬尔布朗/ZacharyPauliks/约翰尼·希科/蔡斯·凯利/ShayDuffin/弗朗切丝卡·斯科塞斯/艾玛·特林格·科斯考夫/DionBaia/埃里克布鲁诺伯格曼/BrendanBurke,剧情/惊悚/犯罪,美国/香港,英语/粤语,2006,151分钟
千机变,https://movie.douban.com/subject/1307740/,5.8,68882,林超贤/甄子丹,陈庆嘉,钟欣潼/蔡卓妍/郑伊健/何超仪/成龙/陈冠希/莫文蔚/黄秋生/张达明/杜汶泽,喜剧/动作/恐怖/冒险,香港,粤语,2003,88分钟
我在伊朗长大,https://movie.douban.com/subject/1962116/,8.7,85465,文森特·帕兰德/玛嘉·莎塔琵,玛嘉·莎塔琵,齐雅拉·马斯楚安尼/达尼埃尔·达里约/凯瑟琳·德纳芙/西蒙·阿布卡瑞安/加布里埃尔·洛普斯·贝尼茨/弗朗索瓦·杰罗斯梅/蒂莉·曼德布洛特/苏菲·艾崔/阿里耶·埃尔马莱/马蒂亚斯·姆利库斯/西恩·潘/吉娜·罗兰兹/马修·格克齐,剧情/动画/传记,法国/美国,法语/英语/德语/波斯语,2007,96分钟
加菲猫2,https://movie.douban.com/subject/1760104/,7.4,66822,Tim Hill,Joel Cohen,比尔·默瑞/布瑞金·梅耶/詹妮弗·洛芙·休伊特/蒂姆·克里/比利·康诺利,喜剧/家庭,英国/美国,英语,2006,78分钟
007：大破量子危机,https://movie.douban.com/subject/1946882/,6.5,76627,马克·福斯特,保罗·哈吉斯,丹尼尔·克雷格/朱迪·丹奇/欧嘉·柯瑞兰寇/马修·阿马立克/杰玛·阿特登,动作/惊悚/冒险,英国/美国,英语/意大利语/法语/西班牙语/瑞士德语/德语,2008,106分钟
舞出我人生,https://movie.douban.com/subject/1829230/,7.6,74630,安妮·弗莱彻,杜安·阿德勒,查宁·塔图姆/珍娜·迪万/马里奥/德鲁·西德拉/瑞切尔·格里菲斯/乔什·亨德森/蒂姆·拉卡特纳/艾莉森·斯通勒/HeavyD/迪尔德丽·罗夫乔/安妮·弗莱彻,剧情/爱情/歌舞,美国,英语,2006,104分钟
侏罗纪公园3,https://movie.douban.com/subject/1304643/,7.1,67802,乔·庄斯顿,彼得·布奇曼,山姆·尼尔/威廉姆·H·梅西/蒂娅·里欧妮/亚历桑德罗·尼沃拉/特拉沃·摩根/迈克尔·杰特/约翰·迪尔/劳拉·邓恩/泰勒·尼科斯/马克·哈雷利克/胡里奥·奥斯卡·门乔索/布莱克·迈克尔·布莱恩/萨拉·丹尼尔·马迪森/琳达·朴/布鲁斯·A·扬,动作/科幻/惊悚/冒险,美国,英语,2001,92分钟
玩命快递,https://movie.douban.com/subject/1303139/,7.2,77700,元奎/路易斯·莱特里尔,吕克·贝松,杰森·斯坦森/舒淇/马特·斯查尔兹/弗朗索瓦·贝莱昂,动作/犯罪,法国/美国,英语/法语/中文,2002,92分钟
十二罗汉,https://movie.douban.com/subject/1292344/,7.2,79204,史蒂文·索德伯格,乔治·诺非,乔治·克鲁尼/布拉德·皮特/凯瑟琳·泽塔-琼斯/朱莉娅·罗伯茨/安迪·加西亚/马特·达蒙/唐·钱德尔/卡西·阿弗莱克/伯尼·麦克/文森特·卡索/秦少波/阿尔伯特·芬尼,惊悚/犯罪,美国,英语/荷兰语/法语/意大利语/普通话,2004,125分钟
导火线,https://movie.douban.com/subject/2044102/,7.0,75033,叶伟信,司徒锦源,甄子丹/古天乐/吕良伟/范冰冰/邹兆龙/释彦能/郑则仕/许晴/林国斌/汪圆圆/洪天明/何华超/夏萍/罗兰,动作,香港/中国大陆,粤语/汉语普通话/英语/越南语,2007,88分钟
预见未来,https://movie.douban.com/subject/1793909/,7.1,77751,李·塔玛霍瑞,加里·戈德曼,尼古拉斯·凯奇/朱丽安·摩尔/杰西卡·贝尔/托马斯·克莱舒曼/托利·基特尔斯/何塞·祖尼加/吉姆·比弗/杰森·巴特勒·哈纳/迈克尔·特鲁科/恩佐·科伦蒂/谢尔盖·特里富诺维奇/查尔斯·拉西·陈/杰西卡·巴斯/博妮塔·弗里德里西/彼得·法尔克/亚当·列贝曼/米兰达·弗利贡/保罗·瑞/克里斯巴勒莫/PatriciaPrata/MichaelRunyard/LisaJoyner,动作/科幻/惊悚/犯罪,美国,英语/法语/德语/塞尔维亚语,2007,96分钟
歌舞青春2,https://movie.douban.com/subject/1986338/,7.2,68838,肯尼·奥特加,Peter Barsocchini,扎克·埃夫隆/凡妮莎·哈金斯/阿什丽·提斯代尔/卢卡斯·格拉比/科宾·布鲁,剧情/喜剧/家庭,美国,英语,2007,104分钟
千机变Ⅱ花都大战,https://movie.douban.com/subject/1308811/,5.3,67690,元奎/梁柏坚,陈建忠,钟欣潼/蔡卓妍/房祖名/陈柏霖/甄子丹/陈冠希/梁家辉/瞿颖/吴彦祖/成龙/范冰冰/张致恒/关智斌/詹瑞文,喜剧/动作/奇幻/冒险,中国大陆/香港,粤语,2004,106分钟
逃出克隆岛,https://movie.douban.com/subject/1395776/,7.1,78682,迈克尔·贝,艾里克斯·库兹曼,伊万·麦克格雷格/斯嘉丽·约翰逊/杰曼·翰苏/肖恩·宾/史蒂夫·布西密/迈克·克拉克·邓肯/伊桑·菲利普斯/布赖恩·斯特帕尼克/诺阿·蒂什比/杰米·麦克布莱德/凯文·麦克克科尔/凯瑟琳·罗斯·帕金斯/麦克斯·贝克/兰迪·奥格斯比/伊薇特·尼科尔·布朗/格伦·莫肖尔/迈克尔·卡纳万/吉米·斯玛古拉/本·托普林/冈萨洛·门内德斯/雷·昔佛/玛丽·帕特·格里森/SiobhanFlynn/OliviaTracey/WhitneyDylan/米琪马汀/ShelbyLeverington/RichardV.Licata/阿莱克斯·卡特/凯文·丹尼尔斯/GrantGarrison/布莱恩·雷科内尔/马蒂·帕帕奇安/PhilSomerville/瑞安泰治/余朝汉/肖妮·史密斯/克里斯·埃里斯/唐·迈克尔·保罗/艾瑞克·斯通斯崔特/特伦特·福特/马克·克里斯托弗·劳伦斯/约翰·安顿/PaulBeller/GeneBorthwick/德里克布伦纳/乔·布卡罗三世/玛丽·卡斯特罗/BrianCeponis/MatthewCieslinski/金·寇兹/汤姆·埃沃雷特/PhillipGramm/JustinRodgersHall/J.P.Manoux/马特·麦科姆/艾赛亚·穆斯塔法,动作/爱情/科幻/悬疑/惊悚/冒险,美国,英语,2005,136分钟
