name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
最萌身高差,3.7,3226,马侃,2016,91.0,中国大陆,汉语普通话,喜剧,爱情,高以翔,王水林
蜜月酒店杀人事件,3.5,2005,张哲洙,2016,97.0,中国大陆,汉语普通话,剧情,悬疑,张静初,何润东
神奇,3.2,12180,胡雪桦,2013,110.0,中国大陆,汉语普通话,剧情,爱情,黄晓明,郭采洁
剧场版魔法少女小圆,8.8,3249,新房昭之,2012,131.0,日本,日语,动画,动画,悠木碧,斋藤千和
亚人2：冲突,8.3,1802,濑下宽之/安藤裕章,2016,106.0,日本,日语,剧情,动画,宫野真守,细谷佳正
阴差阳错的女演员们,8.1,7502,関和亮,2015,68.0,日本,日语,剧情,奇幻,竹内结子,真木阳子
遗忘,8.0,10495,连奕琦,2012,110.0,台湾,汉语普通话,剧情,剧情,林心如,李铭顺
死于独特,7.9,2469,保罗·安德鲁·威廉姆斯,2017,61.0,英国,英语,剧情,犯罪,查内尔·克雷斯韦尔,尼克·迈瑞莱格伦
啊，男孩,7.8,5318,扬·奥勒·格斯特,2012,86.0,德国,德语,剧情,喜剧,汤姆·希林,卡塔琳娜·舒特勒
机器人大爷,7.6,9384,矢口史靖,2012,111.0,日本,日语,剧情,喜剧,五十岚信次郎,吉高由里子
圣人文森特,7.6,8642,西奥多·梅尔菲,2014,102.0,美国,英语,剧情,喜剧,比尔·默瑞,梅丽莎·麦卡西
洛克,7.6,8170,斯蒂文·奈特,2013,85.0,美国,英语,剧情,剧情,汤姆·哈迪,奥利维娅·科尔曼
北村方向,7.6,4589,洪尚秀,2011,79.0,韩国,韩语,剧情,剧情,刘俊相,宋宣美
垃圾男孩,7.5,4613,史蒂芬·戴德利/克里斯蒂安·杜沃特,2014,114.0,英国,葡萄牙语,剧情,悬疑,里克森·特维兹,瓦格纳·马拉
百日红,7.5,3849,原惠一,2015,90.0,日本,日语,剧情,动画,杏,松重丰
星爸客,7.4,7310,肯·斯科特,2011,107.0,加拿大,法语,喜剧,喜剧,帕特里克·华德,朱莉·勒布勒东
再见歌舞伎町,7.4,6599,广木隆一,2014,134.0,日本,日语,剧情,爱情,染谷将太,前田敦子
有一天,7.4,5714,李睿珺/易小星/田原/王大庆/刘勇宏/杜波/佟志坚/姜颖/杨智麟,2014,92.0,中国大陆,汉语普通话,剧情,儿童,周迅,韩庚
道歉大师,7.1,6716,水田伸生,2013,128.0,日本,日语,喜剧,喜剧,阿部隆史,井上真央
世界奇妙物语,7.0,7385,高丸雅隆/小林義則/佐藤源太/植田泰史/后藤康介,2012,107.0,日本,日语,悬疑,恐怖,铃木福,友坂理惠
虐杀器官,7.0,4113,村濑修功,2017,115.0,日本,日语,科幻,动画,中村悠一,三上哲
再也不诱拐了,6.9,5682,佐藤祐市,2012,127.0,日本,日语,剧情,剧情,大野智,新垣结衣
五年之约,6.8,8782,尼古拉斯·斯托勒,2012,124.0,美国,英语,喜剧,爱情,杰森·席格尔,艾米莉·布朗特
随风而逝,6.7,6890,金周镐,2012,121.0,韩国,韩语,喜剧,动作,车太贤,李彩英
慢放镜头,6.7,5079,金永卓,2014,106.0,韩国,韩语,剧情,剧情,车太贤,南相美
东野圭吾,6.7,1251,深川荣洋,2018,108.0,日本,日语,剧情,剧情,龟梨和也,佐藤隆太
拉瑞·克劳,6.6,6339,汤姆·汉克斯,2011,98.0,美国,英语,剧情,喜剧,汤姆·汉克斯,朱莉娅·罗伯茨
猫侍,6.6,2527,渡边武/山口义高,2014,100.0,日本,日语,剧情,喜剧,北村一辉,莲佛美沙子
良种动物,6.3,2275,科瑞·芬莱,2017,92.0,美国,英语,剧情,惊悚,安雅·泰勒-乔伊,奥利维亚·库克
7号室,6.2,2478,李容承,2017,100.0,韩国,韩语,喜剧,悬疑,申河均,都暻秀
双套结杀手,6.2,1036,邓肯·斯基尔斯,2018,109.0,美国,英语,剧情,悬疑,查理·普拉默,迪伦·麦克德莫特
英格丽向西行,6.1,1894,马特·斯派克,2017,98.0,美国,英语,剧情,喜剧,奥布瑞·普拉扎,伊丽莎白·奥尔森
重生,6.1,1580,下村勇二,2016,106.0,日本,日语,动作,动作,坂口拓,近藤结良
飓风行动,6.1,1148,戴维·布莱尔,2018,107.0,英国,英语,剧情,战争,伊万·瑞恩,米洛·吉布森
玩物,5.8,3203,崔承浩,2013,95.0,韩国,韩语,剧情,犯罪,马东锡,李成延
回溯迷踪,5.5,5773,亚历杭德罗·阿梅纳瓦尔,2015,106.0,西班牙,英语,剧情,悬疑,伊桑·霍克,艾玛·沃森
温彻斯特,5.2,2290,迈克尔·斯派瑞/彼得·斯派瑞,2018,99.0,美国,英语,悬疑,惊悚,海伦·米伦,莎拉·斯努克
擒爱记,5.0,4673,韩承桓,2012,90.0,中国大陆,汉语普通话,喜剧,爱情,莫小棋,巩新亮
阿凡提之奇缘历险,4.9,1733,刘炜,2018,85.0,中国大陆,汉语普通话,喜剧,动画,胡谦,李晔
花开伊吕波剧场版：甜蜜的家,8.5,2992,安藤真裕,2013,67.0,日本,日语,剧情,喜剧,伊藤加奈惠,小见川千明
梅奇知道什么,8.2,9322,斯科特·迈克吉/大卫·西格尔,2012,99.0,美国,英语,剧情,剧情,阿娜塔·阿普洛,亚历山大·斯卡斯加德
喜丧,8.1,3280,张涛,2015,108.0,中国大陆,汉语普通话,剧情,家庭,郁凤云,陈士兰
月光诗篇,8.0,2212,布鲁诺·巴列托,2013,118.0,巴西,英语,同性,传记,格劳瑞·皮尔丝,米兰达·奥图
霹雳奇幻,8.0,1659,虚渊玄/黄强华/郑保品,2017,75.0,日本,日语,动作,动画,鸟海浩辅,诹访部顺一
我的上高,8.0,1675,钱泠泠,2017,100.0,中国大陆,汉语普通话,剧情,战争,田小洁,耿黎明
特鲁曼,7.8,2887,西斯科·盖伊,2015,108.0,西班牙,西班牙语,剧情,喜剧,里卡多·达林,哈维尔·卡马拉
美好的一天,7.7,6116,费尔南多·莱昂·德·阿拉诺亚,2015,106.0,西班牙,英语,剧情,喜剧,本尼西奥·德尔·托罗,欧嘉·柯瑞兰寇
恶童日记,7.7,2870,杨诺·萨斯,2013,100.0,德国,匈牙利语,剧情,剧情,皮洛斯卡·莫尔纳,LászlóGyémánt
最后的诗句,7.6,2990,曾英庭,2017,101.0,台湾,汉语普通话,剧情,爱情,傅孟柏,温贞菱
今天,7.5,8712,李廷香,2011,119.0,韩国,韩语,剧情,剧情,宋慧乔,宋昌义
舞蹈皇后,7.5,5328,李石勋,2012,124.0,韩国,韩语,剧情,喜剧,黄政民,严正化
3月的狮子,7.4,2921,大友启史,2017,138.0,日本,日语,剧情,剧情,神木隆之介,有村架纯
悸动的心,7.3,7518,格斯·范·桑特,2011,91.0,美国,英语,剧情,剧情,米娅·华希科沃斯卡,亨瑞·霍珀
纸之月,7.2,8305,吉田大八,2014,126.0,日本,日语,剧情,犯罪,宫泽理惠,池松壮亮
伯尼,7.2,4824,理查德·林克莱特,2011,99.0,美国,英语,剧情,喜剧,杰克·布莱克,马修·麦康纳
某种女人,7.2,3650,凯莉·雷查德,2016,107.0,美国,英语,剧情,剧情,劳拉·邓恩,米歇尔·威廉姆斯
桌子,7.1,2938,金宗宽,2016,72.0,韩国,韩语,剧情,剧情,林秀晶,郑有美
救世,7.0,2621,克里斯蒂安·莱沃,2014,92.0,丹麦,英语,剧情,西部,麦斯·米科尔森,伊娃·格林
他和她的孤独情事：她,7.0,2217,内德·本森,2013,106.0,美国,英语,剧情,爱情,詹姆斯·麦卡沃伊,杰西卡·查斯坦
犹大之吻,6.7,6665,J.T 泰普诺巴,2011,94.0,美国,英语,剧情,科幻,查理·大卫,理查德·哈蒙
阁楼之花,6.7,1924,Deborah Chow,2014,86.0,美国,英语,剧情,悬疑,梅森·戴伊,海瑟·格拉汉姆
附身,6.6,5261,文森佐·纳塔利,2013,97.0,加拿大,英语,悬疑,惊悚,阿比盖尔·布蕾斯琳,大卫·休莱特
海带,6.6,2296,阚若涵,2017,94.0,中国大陆,汉语普通话,喜剧,科幻,邓飞,刘飏
见爱不怪,6.6,1297,克雷格·约翰逊,2018,99.0,美国,英语,喜剧,同性,丹尼尔·多尼,马德琳·温斯坦
怒放之青春再见,6.5,9235,卢庚戌,2014,96.0,中国大陆,汉语普通话,剧情,爱情,潘粤明,吕聿来
她们,6.5,4274,玛高扎塔·施莫夫兹卡,2011,99.0,法国,法语,剧情,剧情,朱丽叶·比诺什,阿娜伊斯·德穆斯蒂埃
小混乱,6.5,3413,艾伦·瑞克曼,2014,116.0,英国,英语,剧情,喜剧,凯特·温丝莱特,海伦·麦克洛瑞
小混乱,6.5,3413,艾伦·瑞克曼,2014,116.0,英国,英语,剧情,喜剧,凯特·温丝莱特,海伦·麦克洛瑞
木星之卫,6.4,2736,凯内尔·穆德卢佐,2017,123.0,匈牙利,匈牙利语,剧情,科幻,梅拉布·尼尼泽,ZsomborJéger
赤足,6.3,2345,安德鲁·弗莱明,2014,90.0,美国,英语,剧情,喜剧,埃文·蕾切尔·伍德,斯科特·斯比德曼
维多利亚与阿卜杜勒,6.3,2140,斯蒂芬·弗雷斯,2017,112.0,英国,英语,剧情,传记,朱迪·丹奇,阿里·扎勒
超人：解放,6.3,2067,詹姆斯·塔克,2013,75.0,美国,英语,科幻,动画,马特·波莫,斯坦娜·卡蒂克
冰雪大作战,6.1,2140,让-弗朗索瓦·波略特/弗兰克·布里森,2015,80.0,加拿大,英语,喜剧,动画,安吉拉·嘉鲁皮,玛丽欧·沃尔夫
爱宠,6.0,4522,卡莱斯·托伦斯,2016,94.0,西班牙,英语,恐怖,恐怖,多米尼克·莫纳汉,克塞尼亚·索罗
森林深处,6.0,2415,帕特丽夏·罗兹玛,2015,101.0,加拿大,英语,剧情,科幻,艾伦·佩吉,埃文·蕾切尔·伍德
食女,6.0,2138,三池崇史,2014,93.0,日本,日语,恐怖,恐怖,柴崎幸,市川海老藏
花样厨神,5.7,2213,金镇雅,2013,97.0,韩国,英语,剧情,剧情,刘宪华,杨紫琼
神秘感染：第二阶段,5.6,3498,Josh Forbes,2015,78.0,美国,英语,剧情,惊悚,娜嘉拉·汤森德,玛莉安娜·帕卡
犀利人妻,5.5,6391,王珮华/王仁里,2012,109.0,台湾,汉语普通话,爱情,爱情,隋棠,温升豪
人皮交易,5.5,2360,吕翼谋,2014,96.0,美国,英语,动作,惊悚,彼得·威勒,朗·普尔曼
2014年中央电视台春节联欢晚会,5.5,1824,冯小刚,2014,258.0,中国大陆,汉语普通话,音乐,歌舞,张国立,朱军
第三波,5.5,1107,David Freyne,2017,95.0,爱尔兰,英语,科幻,恐怖,艾伦·佩吉,汤姆-沃恩-劳勒
暗杀国度,5.4,1116,萨姆·李文森,2018,108.0,美国,英语,惊悚,犯罪,奥黛莎·杨,阿布拉
苌山虎,5.2,1680,许政,2017,100.0,韩国,韩语,悬疑,惊悚,廉晶雅,朴赫权
白昼冷光,4.9,7770,马布鲁克·埃尔·梅奇,2012,93.0,美国,英语,动作,惊悚,亨利·卡维尔,布鲁斯·威利斯
7500航班,4.8,3437,清水崇,2014,97.0,日本,英语,惊悚,恐怖,瑞恩·柯万腾,艾米·斯马特
提线木偶,4.6,2116,权英乐,2013,85.0,韩国,韩语,惊悚,恐怖,李忠秀,具智成
钢刀,3.9,3090,刘晓光,2016,94.0,中国大陆,汉语普通话,剧情,动作,何润东,李东学
大宅男,3.8,3274,朱延平,2014,94.0,台湾,汉语普通话,喜剧,爱情,萧敬腾,江疏影
S4侠降魔记,3.6,1211,李克龙,2018,93.0,中国大陆,汉语普通话,喜剧,喜剧,刘小光,文松
诡镇,3.5,9499,钱人豪,2014,91.0,中国大陆,汉语普通话,剧情,悬疑,何超仪,夏凡
天使在美国第一部：千禧年降临,9.3,1786,麦瑞安·艾利俄特,2017,220.0,英国,英语,剧情,剧情,安德鲁·加菲尔德,内森·连恩
机动战士高达,8.9,3654,安彦良和/今西隆志,2015,63.0,日本,日语,科幻,动画,田中真弓,潘惠美
摩斯探长前传,8.8,2847,柯尔姆·麦卡锡,2012,98.0,英国,英语,剧情,悬疑,肖恩·埃文斯,罗杰·阿拉姆
机动战士高达THE,8.7,1869,安彦良和/今西隆志,2017,84.0,日本,日语,科幻,动画,池田秀一,潘惠美
小楼的奇幻生活,8.1,3664,朱利安·内尔,2014,104.0,法国,法语,喜剧,喜剧,洛拉·拉塞隆,露德温·塞尼耶
山之外,7.8,4005,克里斯蒂安·蒙吉,2012,152.0,罗马尼亚,罗马尼亚语,剧情,剧情,考斯米娜·斯特拉坦,克里斯蒂娜·弗罗托
被遗忘的孩子,7.8,1536,佩德罗·里韦罗/阿尔韦托·巴斯克斯,2015,76.0,西班牙,西班牙语,动画,恐怖,安德莉亚·阿尔祖里,伊娃·欧简古仁
黄克功案件,7.7,3072,王放放,2014,92.0,中国大陆,汉语普通话,剧情,悬疑,成泰燊,王凯
悍妻理论,7.7,1165,雷德克·巴杰加,2016,107.0,捷克,捷克语,剧情,喜剧,吉里·巴托斯卡,艾丽斯卡·巴尔泽罗瓦
世界奇妙物语,7.5,8594,松木创/岩田和行/佐藤源太/高丸雅隆/落合正幸,2012,106.0,日本,日语,悬疑,恐怖,大岛优子,高桥克实
你是好孩子,7.5,3099,吴美保,2015,120.0,日本,日语,剧情,剧情,高良健吾,尾野真千子
老幸运,7.5,2161,约翰·卡洛·林奇,2017,88.0,美国,英语,剧情,喜剧,哈利·戴恩·斯坦通,大卫·林奇
床垫里的百万欧元,7.5,1476,兰斯·戴利,2013,83.0,爱尔兰,英语,剧情,喜剧,菲奥纽拉·弗拉纳根,布莱恩·格里森
临时保姆,7.3,4131,尼可拉斯·本纳莫/菲利普·拉肖,2014,85.0,法国,法语,喜剧,喜剧,菲利普·拉肖,爱丽丝·戴维
在哥伦布,7.3,2799,郭共达,2017,101.0,美国,英语,剧情,剧情,约翰·赵,海莉·露·理查森
我们这样的人,7.2,4956,艾里克斯·库兹曼,2012,115.0,美国,英语,剧情,剧情,克里斯·派恩,伊丽莎白·班克斯
记忆提取,7.1,7052,尼尔·帕尼瑞,2012,89.0,美国,英语,剧情,科幻,萨沙·罗伊茨,珍妮·莫伦
我世界的中心,7.1,2191,雅各布·莫里茨·阿尔瓦,2016,115.0,德国,德语,剧情,爱情,路易斯·霍夫曼,思文佳·永
美娜的文具店,7.0,5288,郑益奂,2013,106.0,韩国,韩语,剧情,喜剧,崔江熙,奉太奎
仪式,6.7,10292,米凯尔·哈弗斯特罗姆,2011,114.0,美国,英语,剧情,惊悚,安东尼·霍普金斯,科林·奥多霍诺
涉外大饭店2,6.7,5195,约翰·马登,2015,122.0,美国,英语,剧情,喜剧,比尔·奈伊,玛吉·史密斯
思维空间,6.7,4867,豪尔赫·多拉多,2013,99.0,西班牙,英语,剧情,悬疑,马克·斯特朗,泰莎·法米加
西尔玛,6.7,4555,约阿希姆·提尔,2017,116.0,挪威,挪威语,剧情,惊悚,艾丽·哈尔博,卡雅·威尔金斯
草莓之夜,6.7,4378,佐藤祐市,2013,127.0,日本,日语,惊悚,惊悚,竹内结子,西岛秀俊
盛先生的花儿,6.7,2387,朱员成,2016,90.0,中国大陆,汉语普通话,剧情,剧情,颜丙燕,王德顺
四十而惑,6.6,6231,贾德·阿帕图,2012,137.0,美国,英语,喜剧,喜剧,保罗·路德,莱斯利·曼恩
如果的事,6.6,3661,迈克尔·道斯,2013,102.0,爱尔兰,英语,剧情,喜剧,丹尼尔·雷德克里夫,麦肯兹·戴维斯
读书会,6.6,1947,比尔·霍德曼,2018,104.0,美国,英语,剧情,喜剧,艾丽西亚·希尔维斯通,简·方达
地狱屋,6.6,1276,Stephen Cognetti,2015,93.0,美国,英语,惊悚,恐怖,TheodoreBouloukos,KristinMichelleTaylor
罗马浴场,6.4,11831,武内英树,2012,108.0,日本,日语,喜剧,奇幻,阿部宽,上户彩
两个婚礼一个葬礼,6.4,7846,金赵光寿,2012,106.0,韩国,韩语,喜剧,爱情,金东允,宋勇镇
结婚前夜,6.4,3764,洪智暎,2013,118.0,韩国,韩语,爱情,爱情,金康宇,朱智勋
命运/冠位指定：序章,6.4,1928,难波日登志,2016,72.0,日本,日语,动画,动画,岛崎信长,高桥李依
嗨翻姐妹行,6.3,3239,马尔科姆·D·李,2017,122.0,美国,英语,喜剧,喜剧,雷吉娜·赫尔,奎恩·拉提法
宠物小精灵：神速的灭世虫-超梦觉醒,6.3,1220,汤山邦彦,2013,72.0,日本,日语,动画,动画,松本梨香,大谷育江
散步的侵略者,6.1,4901,黑泽清,2017,129.0,日本,日语,剧情,科幻,长泽雅美,松田龙平
走火交易,6.1,2098,本·维特利,2016,90.0,英国,英语,喜剧,动作,恩佐·科伦蒂,萨姆·赖利
灵蚀,6.1,1935,帕科·普拉萨,2017,105.0,西班牙,西班牙语,恐怖,恐怖,桑德拉·埃斯卡塞纳,布鲁纳·冈萨雷斯
信号,6.0,6006,威廉·尤班克,2014,97.0,美国,英语,科幻,惊悚,帕特里克·戴维森,布伦顿·思韦茨
佐伊,5.9,1010,德雷克·多雷穆斯,2018,104.0,美国,英语,爱情,科幻,伊万·麦克格雷格,蕾雅·赛杜
沉默,5.8,1974,郑址宇,2017,125.0,韩国,韩语,剧情,惊悚,崔岷植,朴信惠
外国佬,5.8,1366,纳许·埃哲顿,2018,111.0,美国,英语,喜剧,动作,乔尔·埃哲顿,查理兹·塞隆
女教师,5.7,4452,金泰泳,2016,96.0,韩国,韩语,剧情,爱情,金荷娜,李源根
男人使用说明书,5.5,3750,李元硕,2013,116.0,韩国,韩语,喜剧,爱情,吴政世,李诗英
勇士,5.5,3247,宁海强,2016,102.0,中国大陆,汉语普通话,动作,历史,李东学,于小伟
一路惊心,5.4,3054,李伟,2011,90.0,中国大陆,汉语普通话,剧情,喜剧,刘威,郑昊
为了皇帝,5.4,2951,朴相骏,2014,104.0,韩国,韩语,动作,惊悚,李民基,朴圣雄
安娜·弗里茨的尸体,5.4,2914,埃克托·埃尔南德斯·比森斯,2015,76.0,西班牙,西班牙语,剧情,惊悚,阿尔瓦·里瓦斯,克里斯蒂安·巴伦西亚
爱情冻住了,5.4,2749,傅天余,2016,113.0,台湾,汉语普通话,喜剧,爱情,林依晨,凤小岳
洛克王国3：圣龙的守护,4.9,3981,龚宾四,2014,85.0,中国大陆,汉语普通话,动画,奇幻,杨莹,阎萌萌
潮性办公室,4.6,6263,詹瑞文/李公乐,2011,88.0,香港,粤语,剧情,喜剧,詹瑞文,吕慧仪
请叫我英雄,4.6,2903,傅咏,2012,100.0,中国大陆,汉语普通话,喜剧,喜剧,吴镇宇,乔任梁
骇客交锋,4.0,4744,迈克尔·曼,2015,133.0,美国,英语,剧情,动作,克里斯·海姆斯沃斯,汤唯
对不起，我爱你,4.0,2513,杨子,2013,105.0,中国大陆,汉语普通话,爱情,爱情,锦荣,温心
黄飞鸿之怒海雄风,3.6,1322,麦子善,2018,91.0,中国大陆,汉语普通话,动作,武侠,赵文卓,母其弥雅
史前怪兽,3.0,3956,埃里克·斯泰尔斯,2013,89.0,英国,英语,动作,惊悚,杜夫·龙格尔,斯科特·阿金斯
深夜小狗离奇事件,9.0,2119,Marianne Elliott,2012,165.0,英国,英语,剧情,喜剧,卢克·崔德威LukeTreadaway,NiamhCusack
理查三世,8.6,1440,多米尼克·库克,2016,130.0,英国,英语,剧情,传记,本尼迪克特·康伯巴奇,朱迪·丹奇
画之国,8.4,6085,让-弗朗索瓦·拉吉奥,2011,80.0,法国,法语,动画,奇幻,让-弗朗索瓦·拉吉奥,JB·布兰科
更好的生活,8.2,8048,克里斯·韦兹,2011,98.0,美国,英语,剧情,家庭,德米安·比齐尔,JoseJulian
哈桑·明哈杰：返校之王,8.1,1098,Christopher Storer,2017,73.0,美国,英语,喜剧,脱口秀,哈桑·明哈杰,哈桑·明哈杰
春,7.8,2004,牧原亮太郎,2013,60.0,日本,日语,动画,动画,细谷佳正,日笠阳子
非诚勿语,7.7,4491,Ivan Silvestrini,2012,85.0,意大利,意大利语,喜剧,同性,JosafatVagni,莫妮卡·格瑞托
全能囧爸,7.7,4028,董春泽,2015,95.0,中国大陆,汉语普通话,喜剧,喜剧,罗京民,孙波
女神们,7.7,3843,侯达·本亚闵纳,2016,105.0,法国,法语,剧情,犯罪,欧莱雅·阿玛拉,黛博拉·卢库穆娜
永远的托词,7.6,5535,西川美和,2016,124.0,日本,日语,剧情,家庭,本木雅弘,竹原皮斯托
真实,7.5,5760,昆汀·杜皮约,2014,95.0,法国,法语,悬疑,悬疑,阿兰·夏巴,乔纳森·朗贝尔
伟大的愿望,7.5,3202,南大中,2016,101.0,韩国,韩语,剧情,喜剧,柳德焕,金东英
弗鲁特韦尔车站,7.4,6651,瑞恩·库格勒,2013,85.0,美国,英语,剧情,传记,迈克尔·B·乔丹,梅罗妮·迪亚兹
怦然心动的人生整理魔法,7.2,6121,佐藤东弥,2013,91.0,日本,日语,剧情,剧情,仲间由纪惠,夏菜
潘多拉：永恒的生命,7.2,5621,河毛俊作,2014,126.0,日本,日语,剧情,犯罪,堺雅人,尾野真千子
流浪的迪潘,7.1,4164,雅克·欧迪亚,2015,115.0,法国,泰米尔语,剧情,犯罪,樊尚·罗蒂埃,法兹·本沙迪
幻梦墓园,7.1,2914,阿彼察邦·韦拉斯哈古,2015,122.0,泰国,泰语,剧情,剧情,JenjiraPongpas,BanlopLomnoi
水瓶座,7.0,2809,小克莱伯·门多萨,2016,146.0,巴西,葡萄牙语,剧情,剧情,索尼娅·布拉加,伊兰迪尔·桑托斯
应许之地,6.9,6986,格斯·范·桑特,2012,106.0,美国,英语,剧情,剧情,马特·达蒙,约翰·卡拉辛斯基
出轨幻想,6.9,3715,保罗·哈吉斯,2013,137.0,英国,英语,剧情,爱情,奥利维亚·王尔德,米拉·库尼斯
雪场女孩,6.8,5379,菲尔·特雷尔,2011,97.0,英国,英语,喜剧,喜剧,菲丽希缇·琼斯,爱德·维斯特维克
离别七日情,6.8,4556,肖恩·利维,2014,103.0,美国,英语,剧情,喜剧,杰森·贝特曼,蒂娜·菲
敌对分子,6.8,2731,斯科特·库珀,2017,134.0,美国,英语,剧情,西部,克里斯蒂安·贝尔,裴淳华
汉娜,6.8,1161,安德烈·帕劳洛,2017,95.0,法国,法语,剧情,剧情,夏洛特·兰普林,安德烈·维尔姆斯
送子先生,6.7,3072,肯·斯科特,2013,103.0,美国,英语,喜剧,喜剧,文斯·沃恩,寇碧·史莫德斯
共犯,6.6,7638,国东锡,2013,96.0,韩国,韩语,惊悚,犯罪,孙艺珍,金甲洙
爱之涡,6.6,3139,三浦大辅,2014,123.0,日本,日语,爱情,情色,池松壮亮,门胁麦
朝韩梦之队,6.5,2532,文贤盛,2012,127.0,韩国,韩语,运动,运动,河智苑,裴斗娜
每一天,6.5,1737,迈克尔·苏克西,2018,97.0,美国,英语,爱情,奇幻,安格瑞·赖斯,贾斯蒂斯·史密斯
暗杀教室：毕业篇,6.4,4455,羽住英一郎,2016,118.0,日本,日语,剧情,动作,山田凉介,二宫和也
英语老师,6.4,2512,克雷格·兹斯克,2013,93.0,美国,英语,剧情,喜剧,朱丽安·摩尔,莉莉·柯林斯
畸形屋,6.2,3793,吉勒·巴盖特-布赫内,2017,115.0,英国,英语,剧情,悬疑,克里斯蒂娜·亨德里克斯,吉莲·安德森
爱之女巫,6.2,3611,安娜·比勒,2016,120.0,美国,英语,喜剧,恐怖,萨曼莎·罗宾森,吉安·基斯
淹没,6.2,2335,维姆·文德斯,2017,112.0,德国,英语,剧情,爱情,艾丽西亚·维坎德,詹姆斯·麦卡沃伊
雌猫们,5.9,2127,白石和弥,2017,84.0,日本,日语,情色,情色,井端珠里,真上五月
办公室圣诞派对,5.8,2967,乔什·戈登/威尔·斯佩克,2016,105.0,美国,英语,喜剧,喜剧,杰森·贝特曼,奥立薇娅·玛恩
未来机器城,5.8,3031,安恪温/龙子乔,2018,90.0,中国大陆,英语,科幻,动画,韩莹棣,郑海音
盗潜黄金城,5.8,2240,史蒂文·奎里,2017,106.0,德国,英语,动作,犯罪,沙利文·斯特普尔顿,J·K·西蒙斯
疯狂特警队,5.7,2912,丹尼·伯恩,2016,105.0,法国,法语,喜剧,动作,丹尼·伯恩,爱丽丝·波尔
晚娘2012(下),5.3,4531,M.L. Pundhevanop Dhewakul,2013,115.0,泰国,泰语,剧情,剧情,马里奥·毛瑞尔,萨维卡·恰雅德
狄仁杰之幽冥道,5.0,1389,黄河,2018,97.0,中国大陆,汉语普通话,剧情,动作,杨恭如,罗立群
姐姐的朋友,4.4,1486,신현철,2016,95.0,韩国,韩语,剧情,情色,郑书允,김유강
蜜桃女孩,4.3,2128,神徳幸治,2017,116.0,日本,日语,剧情,喜剧,山本美月,伊野尾慧
寻龙夺宝,3.7,4947,马里奥·安德鲁西奥,2011,93.0,澳大利亚,英语,动作,家庭,山姆·尼尔,陈小春
嘿店,3.3,2181,姬棹馨,2011,90.0,中国大陆,汉语普通话,喜剧,惊悚,朱茵,张达明
英雄之战,3.1,8899,虞军豪,2014,90.0,中国大陆,汉语普通话,动作,爱情,陆毅,何润东
人间蒸发,2.8,2610,梁德森,2013,90.0,中国大陆,汉语普通话,悬疑,惊悚,柳岩,李灿森
天窗,8.9,3414,史蒂芬·戴德利/罗宾·洛,2014,162.0,英国,英语,剧情,戏曲,凯瑞·穆里根,比尔·奈伊
孤独的美食家,8.8,3303,沟口宪司,2014,55.0,日本,日语,剧情,剧情,松重丰,小松政夫
亨利四世：第二部分,8.6,6280,理查德·艾尔,2012,115.0,英国,英语,剧情,历史,杰瑞米·艾恩斯,汤姆·希德勒斯顿
鲁邦三世：血烟的石川五右卫门,8.6,1126,小池健,2017,53.0,日本,日语,动作,动画,浪川大辅,栗田贯一
童年的许诺,8.2,2871,埃里克·巴比尔,2017,131.0,法国,法语,爱情,传记,皮埃尔·尼内,夏洛特·甘斯布
太阳马戏团：遥远的世界,8.0,4675,安德鲁·亚当森,2012,91.0,美国,英语,奇幻,奇幻,EricaLinz,IgorZaripov
先知,7.9,1861,罗杰·阿勒斯/盖坦··布里兹/保罗·布里兹/琼·格勒兹/穆罕默德·萨伊德·哈尔布/汤姆·摩尔/妮娜·佩利/比尔·普莱姆顿/乔安·斯法/米哈尔·索查,2014,84.0,美国,英语,动画,动画,约翰·卡拉辛斯基,连姆·尼森
爱很怪,7.8,5251,艾拉·萨克斯,2014,98.0,美国,英语,剧情,爱情,阿尔弗雷德·莫里纳,约翰·利思戈
四个月亮,7.8,2673,Sergio Tovar Velarde,2014,110.0,墨西哥,西班牙语,剧情,同性,安东尼奥·委拉斯凯兹,AlejandrodelaMadrid
迷途知返,7.6,7314,奈特·法松/吉姆·拉什,2013,103.0,美国,英语,剧情,喜剧,连姆·詹姆斯,山姆·洛克威尔
梅格雷的十字路口之夜,7.5,3087,莎拉·哈丁,2017,88.0,英国,英语,剧情,悬疑,罗温·艾金森,凯瑟琳·坎特
泥土之界,7.4,2312,迪·里斯,2017,134.0,美国,英语,剧情,剧情,加内特·赫德兰,凯瑞·穆里根
我们,7.4,1097,乔丹·皮尔,2019,116.0,美国,英语,惊悚,恐怖,露皮塔·尼永奥,温斯顿·杜克
德州，北海,7.3,5579,巴沃·德弗恩,2011,94.0,比利时,荷兰语,剧情,同性,杰尔·弗劳里佐恩,马提亚斯·瓦格尔斯
偷狗的完美方法,7.3,5595,金成浩,2014,110.0,韩国,韩语,剧情,家庭,金惠子,李来
管制塔,7.3,2494,三木孝浩,2011,68.0,日本,日语,剧情,爱情,山崎贤人,桥本爱
只在那里发光,7.2,5368,吴美保,2014,120.0,日本,日语,剧情,剧情,绫野刚,池胁千鹤
