name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
蜻蜓,6.7,1362,汤姆·沙迪亚克,2002,104,美国,英语,剧情,爱情,凯文·科斯特纳,苏珊娜·汤姆森
在天堂遇见的五个人,8.0,1398,Lloyd Kramer,2004,131,美国,英语,剧情,奇幻,强·沃特,EmyAneke
日本之形,9.1,1484,NAMIKIBASHI,2007,60,日本,日语,喜剧,喜剧,小林賢太郎,片桐仁
最后一天,7.5,1346,Rodolphe Marconi,2004,105,法国,法语,剧情,剧情,妮可·加西亚,加斯帕德·尤利尔
正义联盟：新的边际,6.4,1531,Dave Bullock,2008,75,美国,葡萄牙语,动作,科幻,BrookeShields	...	CarolFerris(voice),AlanRitchson	...	Aquaman(voice)
维多利亚的秘密2009时装秀,8.0,1421,哈密什·汉密尔顿,2009,44,美国,英语,真人秀,真人秀,海迪·克卢姆,杜晨·科洛斯
致命玩笑2,5.6,1443,Louis Morneau,2008,91,美国,英语,惊悚,恐怖,尼克·扎诺,凯尔·施密德
冲出逆境,7.4,1420,丹泽尔·华盛顿,2002,120,美国,英语,剧情,爱情,德里克·卢克,丹泽尔·华盛顿
帕斯尚尔战役,6.7,1483,保罗·格罗斯,2008,114,加拿大,英语,剧情,爱情,保罗·格罗斯,卡罗利娜·达韦纳
隔凶杀人,6.4,1647,李忠赫,2002,106,韩国,韩语,惊悚,惊悚,廉晶雅,池珍熙
废柴同盟,6.5,1383,游达志,2001,86,香港,粤语,喜剧,喜剧,曾志伟,吴镇宇
情场世界波,8.0,1455,阿尔蒂斯·德·彭居埃恩,2001,90,法国,法语,喜剧,爱情,阿尔蒂斯·德·彭居埃恩,帕斯卡·艾比约
入侵脑细胞2,3.7,1469,Tim Iacofano,2009,94,美国,英语,科幻,惊悚,苔丝·圣地亚哥,克里斯·布鲁诺
猫和老鼠：火星之旅,8.4,1284,Bill Kopp,2005,71,美国,英语,喜剧,动画,杰夫·贝内特,科里·伯顿
新地群岛,7.3,1532,Aleksandr Melnik,2008,119,俄罗斯,俄语,剧情,动作,KonstantinLavronenko,AndreyFeskov
卡姆依外传,5.7,1493,崔洋一,2009,120,日本,日语,剧情,动作,松山研一,小雪
